tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
43,0,TRAIN,4,0,0,-1,PAWN,-1,-1
43,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
47,0,TRAIN,4,0,0,-1,PAWN,-1,-1
47,0,GATHER,7,0,0,-1,,3,4
49,1,TRAIN,5,0,0,-1,PAWN,-1,-1
49,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
51,0,GATHER,9,0,0,-1,,3,4
53,1,TRAIN,5,0,0,-1,PAWN,-1,-1
53,1,GATHER,10,0,0,-1,,2,5
57,0,TRAIN,4,0,0,-1,PAWN,-1,-1
57,1,TRAIN,5,0,0,-1,PAWN,-1,-1
57,1,GATHER,11,0,0,-1,,2,5
61,0,GATHER,12,0,0,-1,,3,4
61,1,GATHER,13,0,0,-1,,2,5
62,0,TRAIN,4,0,0,-1,PAWN,-1,-1
66,0,TRAIN,4,0,0,-1,PAWN,-1,-1
66,0,GATHER,14,0,0,-1,,3,4
70,0,GATHER,15,0,0,-1,,3,4
74,1,TRAIN,5,0,0,-1,PAWN,-1,-1
78,1,GATHER,16,0,0,-1,,2,5
80,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
86,0,GATHER,1,0,0,-1,,3,4
86,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
88,1,GATHER,0,0,0,-1,,2,5
92,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
92,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
97,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
99,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
104,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
109,0,BUILD,7,53,26,-1,MONASTERY,-1,-1
110,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
110,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
110,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
115,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
115,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
118,1,GATHER,0,0,0,-1,,2,5
118,1,TRAIN,18,0,0,-1,MONK,-1,-1
119,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
119,0,ATTACK,19,0,0,10,,-1,-1
119,0,ATTACK,22,0,0,10,,-1,-1
119,0,ATTACK,26,0,0,10,,-1,-1
119,0,ATTACK,25,0,0,10,,-1,-1
120,0,ATTACK,28,0,0,10,,-1,-1
120,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
120,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
124,1,TRAIN,18,0,0,-1,MONK,-1,-1
125,0,ATTACK,31,0,0,10,,-1,-1
125,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
125,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
127,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
127,0,ATTACK,32,0,0,10,,-1,-1
129,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
129,0,ATTACK,34,0,0,10,,-1,-1
129,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
133,0,ATTACK,37,0,0,10,,-1,-1
133,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
133,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
134,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
134,0,ATTACK,38,0,0,10,,-1,-1
137,0,ATTACK,25,0,0,13,,-1,-1
137,0,ATTACK,28,0,0,13,,-1,-1
137,0,ATTACK,26,0,0,13,,-1,-1
137,0,ATTACK,32,0,0,13,,-1,-1
137,0,ATTACK,38,0,0,13,,-1,-1
137,0,ATTACK,31,0,0,13,,-1,-1
137,0,ATTACK,34,0,0,13,,-1,-1
137,0,ATTACK,37,0,0,13,,-1,-1
137,0,ATTACK,40,0,0,13,,-1,-1
137,1,TRAIN,5,0,0,-1,PAWN,-1,-1
137,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
137,1,ATTACK,20,0,0,25,,-1,-1
137,1,ATTACK,24,0,0,25,,-1,-1
137,1,ATTACK,30,0,0,28,,-1,-1
137,1,ATTACK,36,0,0,25,,-1,-1
137,1,ATTACK,39,0,0,25,,-1,-1
137,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
138,0,GATHER,7,0,0,-1,,3,4
138,0,ATTACK,19,0,0,13,,-1,-1
138,0,ATTACK,22,0,0,13,,-1,-1
139,0,TRAIN,21,0,0,-1,MONK,-1,-1
139,1,GATHER,41,0,0,-1,,2,5
140,0,ATTACK,28,0,0,11,,-1,-1
140,0,ATTACK,32,0,0,11,,-1,-1
140,0,ATTACK,38,0,0,11,,-1,-1
140,0,ATTACK,31,0,0,11,,-1,-1
140,0,ATTACK,34,0,0,11,,-1,-1
140,0,ATTACK,37,0,0,11,,-1,-1
140,0,ATTACK,40,0,0,11,,-1,-1
140,1,TRAIN,5,0,0,-1,PAWN,-1,-1
141,0,ATTACK,19,0,0,11,,-1,-1
141,0,ATTACK,22,0,0,11,,-1,-1
141,0,ATTACK,26,0,0,11,,-1,-1
142,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
142,0,ATTACK,42,0,0,11,,-1,-1
142,0,ATTACK,44,0,0,11,,-1,-1
142,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
142,1,ATTACK,43,0,0,28,,-1,-1
142,1,ATTACK,36,0,0,28,,-1,-1
142,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
143,1,GATHER,45,0,0,-1,,2,5
144,0,ATTACK,31,0,0,16,,-1,-1
144,0,ATTACK,42,0,0,16,,-1,-1
144,0,ATTACK,32,0,0,16,,-1,-1
144,0,ATTACK,38,0,0,16,,-1,-1
144,0,ATTACK,34,0,0,16,,-1,-1
144,0,ATTACK,37,0,0,16,,-1,-1
144,0,ATTACK,40,0,0,16,,-1,-1
144,0,ATTACK,44,0,0,16,,-1,-1
144,1,TRAIN,5,0,0,-1,PAWN,-1,-1
145,0,HEAL,46,0,0,28,,-1,-1
145,0,ATTACK,28,0,0,16,,-1,-1
145,0,ATTACK,19,0,0,16,,-1,-1
145,0,ATTACK,22,0,0,16,,-1,-1
145,0,ATTACK,26,0,0,16,,-1,-1
146,0,MOVE,46,36,20,-1,,-1,-1
146,1,ATTACK,43,0,0,31,,-1,-1
146,0,TRAIN,21,0,0,-1,MONK,-1,-1
147,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
147,0,ATTACK,49,0,0,16,,-1,-1
147,1,GATHER,47,0,0,-1,,2,5
147,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
147,1,ATTACK,30,0,0,31,,-1,-1
147,1,ATTACK,36,0,0,31,,-1,-1
148,0,HEAL,46,0,0,31,,-1,-1
148,1,ATTACK,24,0,0,19,,-1,-1
149,0,ATTACK,34,0,0,41,,-1,-1
149,0,ATTACK,42,0,0,41,,-1,-1
149,0,ATTACK,38,0,0,41,,-1,-1
149,0,ATTACK,37,0,0,41,,-1,-1
149,0,ATTACK,40,0,0,41,,-1,-1
149,0,ATTACK,44,0,0,41,,-1,-1
149,0,ATTACK,49,0,0,41,,-1,-1
149,1,TRAIN,5,0,0,-1,PAWN,-1,-1
149,1,ATTACK,20,0,0,19,,-1,-1
149,1,ATTACK,33,0,0,22,,-1,-1
149,1,ATTACK,39,0,0,26,,-1,-1
149,1,ATTACK,48,0,0,19,,-1,-1
150,0,ATTACK,31,0,0,41,,-1,-1
150,0,ATTACK,50,0,0,41,,-1,-1
150,0,ATTACK,19,0,0,41,,-1,-1
150,0,ATTACK,22,0,0,41,,-1,-1
150,0,ATTACK,26,0,0,41,,-1,-1
150,0,ATTACK,32,0,0,41,,-1,-1
150,1,ATTACK,27,0,0,19,,-1,-1
150,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
152,0,ATTACK,53,0,0,41,,-1,-1
152,1,GATHER,51,0,0,-1,,2,5
152,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
152,1,ATTACK,23,0,0,19,,-1,-1
152,1,ATTACK,52,0,0,22,,-1,-1
152,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
