tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
39,1,TRAIN,5,0,0,-1,PAWN,-1,-1
39,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
43,1,TRAIN,5,0,0,-1,PAWN,-1,-1
43,1,GATHER,7,0,0,-1,,3,5
44,0,TRAIN,4,0,0,-1,PAWN,-1,-1
44,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
47,1,GATHER,9,0,0,-1,,3,5
48,0,TRAIN,4,0,0,-1,PAWN,-1,-1
48,0,GATHER,10,0,0,-1,,2,4
52,0,TRAIN,4,0,0,-1,PAWN,-1,-1
52,0,GATHER,11,0,0,-1,,2,4
53,1,TRAIN,5,0,0,-1,PAWN,-1,-1
56,0,GATHER,12,0,0,-1,,2,4
57,1,GATHER,13,0,0,-1,,3,5
58,1,TRAIN,5,0,0,-1,PAWN,-1,-1
62,1,TRAIN,5,0,0,-1,PAWN,-1,-1
62,1,GATHER,14,0,0,-1,,3,5
66,1,GATHER,15,0,0,-1,,3,5
68,0,TRAIN,4,0,0,-1,PAWN,-1,-1
72,0,GATHER,16,0,0,-1,,2,4
76,1,BUILD,7,61,20,-1,ARCHERY,-1,-1
78,1,GATHER,1,0,0,-1,,3,5
79,0,GATHER,0,0,0,-1,,2,4
81,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
85,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
85,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
90,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
94,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
98,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
106,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
107,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
113,1,BUILD,7,53,26,-1,MONASTERY,-1,-1
114,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
114,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
120,0,GATHER,0,0,0,-1,,2,4
120,0,TRAIN,18,0,0,-1,MONK,-1,-1
120,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
121,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
121,1,ATTACK,19,0,0,12,,-1,-1
121,1,ATTACK,22,0,0,12,,-1,-1
121,1,ATTACK,25,0,0,12,,-1,-1
121,1,ATTACK,27,0,0,12,,-1,-1
121,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
128,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
128,0,TRAIN,18,0,0,-1,MONK,-1,-1
128,1,ATTACK,29,0,0,12,,-1,-1
128,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
131,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
131,1,ATTACK,31,0,0,12,,-1,-1
135,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
135,1,ATTACK,33,0,0,12,,-1,-1
135,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
142,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
142,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
142,1,ATTACK,35,0,0,12,,-1,-1
142,1,ATTACK,37,0,0,12,,-1,-1
142,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
149,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
149,0,ATTACK,20,0,0,27,,-1,-1
149,0,ATTACK,24,0,0,27,,-1,-1
149,0,ATTACK,28,0,0,27,,-1,-1
149,0,ATTACK,36,0,0,27,,-1,-1
149,0,ATTACK,38,0,0,27,,-1,-1
149,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
149,1,ATTACK,39,0,0,12,,-1,-1
150,0,TRAIN,4,0,0,-1,PAWN,-1,-1
150,1,ATTACK,31,0,0,10,,-1,-1
150,1,ATTACK,35,0,0,10,,-1,-1
150,1,ATTACK,29,0,0,10,,-1,-1
150,1,ATTACK,33,0,0,10,,-1,-1
