tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
27,1,TRAIN,5,0,0,-1,PAWN,-1,-1
27,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,GATHER,7,0,0,-1,,3,5
35,0,TRAIN,4,0,0,-1,PAWN,-1,-1
35,0,GATHER,9,0,0,-1,,2,4
35,1,GATHER,10,0,0,-1,,3,5
39,0,TRAIN,4,0,0,-1,PAWN,-1,-1
39,0,GATHER,11,0,0,-1,,2,4
43,0,GATHER,12,0,0,-1,,2,4
43,1,TRAIN,5,0,0,-1,PAWN,-1,-1
48,1,GATHER,13,0,0,-1,,3,5
51,1,TRAIN,5,0,0,-1,PAWN,-1,-1
58,1,TRAIN,5,0,0,-1,PAWN,-1,-1
58,1,GATHER,14,0,0,-1,,3,5
67,0,TRAIN,4,0,0,-1,PAWN,-1,-1
72,1,GATHER,15,0,0,-1,,3,5
106,0,GATHER,16,0,0,-1,,2,4
211,1,BUILD,7,61,20,-1,ARCHERY,-1,-1
393,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
393,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
430,1,GATHER,1,0,0,-1,,3,5
430,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
474,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
555,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
573,1,BUILD,7,53,26,-1,MONASTERY,-1,-1
573,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
636,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
717,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
798,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
862,0,GATHER,0,0,0,-1,,2,4
862,0,TRAIN,18,0,0,-1,MONK,-1,-1
879,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
960,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
962,0,TRAIN,18,0,0,-1,MONK,-1,-1
1041,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
1041,0,ATTACK,19,0,0,24,,-1,-1
1041,0,ATTACK,20,0,0,21,,-1,-1
1041,0,ATTACK,23,0,0,7,,-1,-1
1041,0,ATTACK,25,0,0,15,,-1,-1
1041,0,ATTACK,26,0,0,10,,-1,-1
1041,0,ATTACK,27,0,0,1,,-1,-1
1041,0,ATTACK,28,0,0,14,,-1,-1
1041,0,ATTACK,30,0,0,13,,-1,-1
