tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
261,0,TRAIN,4,0,0,-1,PAWN,-1,-1
261,0,BUILD,1,65,12,-1,TOWER,-1,-1
301,1,TRAIN,5,0,0,-1,PAWN,-1,-1
301,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
302,0,TRAIN,4,0,0,-1,PAWN,-1,-1
302,0,GATHER,8,0,0,-1,,3,4
342,1,TRAIN,5,0,0,-1,PAWN,-1,-1
342,1,GATHER,9,0,0,-1,,2,5
343,0,TRAIN,4,0,0,-1,PAWN,-1,-1
343,0,GATHER,10,0,0,-1,,3,4
383,1,TRAIN,5,0,0,-1,PAWN,-1,-1
383,1,GATHER,11,0,0,-1,,2,5
384,0,GATHER,12,0,0,-1,,3,4
424,1,GATHER,13,0,0,-1,,2,5
542,1,TRAIN,5,0,0,-1,PAWN,-1,-1
583,1,GATHER,14,0,0,-1,,2,5
681,1,GATHER,0,0,0,-1,,2,5
706,0,GATHER,1,0,0,-1,,3,4
706,0,TRAIN,6,0,0,-1,LANCER,-1,-1
712,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
712,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
762,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
787,0,TRAIN,6,0,0,-1,LANCER,-1,-1
843,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
868,0,TRAIN,6,0,0,-1,LANCER,-1,-1
924,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
949,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1005,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1030,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1030,0,ATTACK,16,0,0,14,,-1,-1
1030,0,ATTACK,18,0,0,14,,-1,-1
1030,0,ATTACK,20,0,0,14,,-1,-1
1030,0,ATTACK,22,0,0,14,,-1,-1
1086,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1111,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1111,0,ATTACK,24,0,0,13,,-1,-1
1150,1,GATHER,0,0,0,-1,,2,5
1150,1,TRAIN,15,0,0,-1,MONK,-1,-1
1167,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1192,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1192,0,ATTACK,26,0,0,13,,-1,-1
1248,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1250,1,TRAIN,15,0,0,-1,MONK,-1,-1
1273,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1273,0,ATTACK,29,0,0,13,,-1,-1
1329,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1336,1,ATTACK,30,0,0,16,,-1,-1
1354,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1354,0,ATTACK,32,0,0,14,,-1,-1
1366,0,ATTACK,16,0,0,14,,-1,-1
1366,0,ATTACK,18,0,0,14,,-1,-1
1366,0,ATTACK,20,0,0,14,,-1,-1
1366,0,ATTACK,22,0,0,14,,-1,-1
1366,1,TRAIN,5,0,0,-1,PAWN,-1,-1
1372,1,ATTACK,25,0,0,16,,-1,-1
1378,1,ATTACK,21,0,0,16,,-1,-1
1396,0,ATTACK,22,0,0,30,,-1,-1
1396,0,ATTACK,32,0,0,13,,-1,-1
1397,0,ATTACK,16,0,0,11,,-1,-1
1397,0,ATTACK,18,0,0,30,,-1,-1
1397,0,ATTACK,20,0,0,30,,-1,-1
1407,1,TRAIN,5,0,0,-1,PAWN,-1,-1
1407,1,GATHER,33,0,0,-1,,2,5
1410,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1410,1,ATTACK,34,0,0,18,,-1,-1
1410,1,ATTACK,17,0,0,16,,-1,-1
1410,1,ATTACK,19,0,0,20,,-1,-1
1410,1,ATTACK,23,0,0,22,,-1,-1
1410,1,ATTACK,27,0,0,18,,-1,-1
1418,1,HEAL,28,0,0,30,,-1,-1
1418,1,HEAL,31,0,0,30,,-1,-1
1435,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1435,0,ATTACK,35,0,0,13,,-1,-1
1439,1,HEAL,28,0,0,30,,-1,-1
1448,1,GATHER,36,0,0,-1,,2,5
1461,1,HEAL,28,0,0,30,,-1,-1
1461,1,HEAL,31,0,0,30,,-1,-1
1469,1,ATTACK,25,0,0,18,,-1,-1
1469,1,ATTACK,30,0,0,20,,-1,-1
1470,1,ATTACK,17,0,0,18,,-1,-1
1470,1,ATTACK,21,0,0,20,,-1,-1
1482,1,HEAL,28,0,0,30,,-1,-1
1482,1,HEAL,31,0,0,30,,-1,-1
1491,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1491,1,ATTACK,37,0,0,18,,-1,-1
1503,1,HEAL,28,0,0,30,,-1,-1
1503,1,HEAL,31,0,0,30,,-1,-1
1505,0,ATTACK,24,0,0,9,,-1,-1
1505,0,ATTACK,26,0,0,9,,-1,-1
1505,0,ATTACK,29,0,0,9,,-1,-1
1505,0,ATTACK,32,0,0,11,,-1,-1
1505,0,ATTACK,35,0,0,9,,-1,-1
1505,1,TRAIN,5,0,0,-1,PAWN,-1,-1
1516,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1516,0,ATTACK,38,0,0,11,,-1,-1
1524,1,HEAL,28,0,0,30,,-1,-1
1524,1,HEAL,31,0,0,30,,-1,-1
1526,1,ATTACK,34,0,0,20,,-1,-1
1526,1,ATTACK,37,0,0,22,,-1,-1
1527,1,ATTACK,17,0,0,20,,-1,-1
1527,1,ATTACK,25,0,0,22,,-1,-1
1527,1,ATTACK,27,0,0,24,,-1,-1
1548,1,GATHER,39,0,0,-1,,2,5
1555,1,HEAL,28,0,0,30,,-1,-1
1555,1,HEAL,31,0,0,30,,-1,-1
1556,0,ATTACK,26,0,0,11,,-1,-1
1556,0,ATTACK,29,0,0,11,,-1,-1
1556,0,ATTACK,35,0,0,11,,-1,-1
1556,1,TRAIN,5,0,0,-1,PAWN,-1,-1
1557,0,ATTACK,24,0,0,11,,-1,-1
1557,1,ATTACK,34,0,0,22,,-1,-1
1557,1,ATTACK,17,0,0,26,,-1,-1
1557,1,ATTACK,19,0,0,22,,-1,-1
1557,1,ATTACK,21,0,0,24,,-1,-1
1557,1,ATTACK,30,0,0,22,,-1,-1
1569,0,ATTACK,24,0,0,33,,-1,-1
1569,0,ATTACK,26,0,0,33,,-1,-1
1569,0,ATTACK,38,0,0,33,,-1,-1
1569,0,ATTACK,29,0,0,33,,-1,-1
1569,0,ATTACK,32,0,0,33,,-1,-1
1569,0,ATTACK,35,0,0,33,,-1,-1
1572,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1572,1,ATTACK,40,0,0,22,,-1,-1
1584,1,ATTACK,34,0,0,24,,-1,-1
1584,1,ATTACK,40,0,0,26,,-1,-1
1584,1,ATTACK,37,0,0,29,,-1,-1
1584,1,ATTACK,30,0,0,24,,-1,-1
1585,1,ATTACK,23,0,0,24,,-1,-1
1585,1,ATTACK,25,0,0,26,,-1,-1
1597,0,TRAIN,6,0,0,-1,LANCER,-1,-1
1597,0,ATTACK,42,0,0,33,,-1,-1
1597,1,TRAIN,5,0,0,-1,PAWN,-1,-1
1597,1,GATHER,41,0,0,-1,,2,5
1612,1,ATTACK,19,0,0,29,,-1,-1
1613,0,ATTACK,26,0,0,36,,-1,-1
1613,0,ATTACK,29,0,0,36,,-1,-1
1613,0,ATTACK,38,0,0,36,,-1,-1
1613,0,ATTACK,42,0,0,36,,-1,-1
1613,0,ATTACK,32,0,0,36,,-1,-1
1613,0,ATTACK,35,0,0,36,,-1,-1
1614,0,ATTACK,24,0,0,36,,-1,-1
1638,1,TRAIN,5,0,0,-1,PAWN,-1,-1
1638,1,GATHER,43,0,0,-1,,2,5
1645,1,ATTACK,34,0,0,29,,-1,-1
1645,1,ATTACK,27,0,0,26,,-1,-1
1645,1,ATTACK,30,0,0,29,,-1,-1
1646,0,ATTACK,29,0,0,40,,-1,-1
1646,0,ATTACK,38,0,0,40,,-1,-1
1646,0,ATTACK,42,0,0,40,,-1,-1
