tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
2,0,BUILD,1,64,22,-1,BASE,-1,-1
2,1,BUILD,0,7,8,-1,BASE,-1,-1
25,0,TRAIN,4,0,0,-1,PAWN,-1,-1
25,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
25,1,TRAIN,5,0,0,-1,PAWN,-1,-1
25,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
29,0,TRAIN,4,0,0,-1,PAWN,-1,-1
29,0,GATHER,8,0,0,-1,,3,4
29,1,TRAIN,5,0,0,-1,PAWN,-1,-1
29,1,GATHER,9,0,0,-1,,2,5
33,0,GATHER,10,0,0,-1,,3,4
33,1,TRAIN,5,0,0,-1,PAWN,-1,-1
33,1,GATHER,11,0,0,-1,,2,5
37,1,GATHER,12,0,0,-1,,2,5
49,0,TRAIN,4,0,0,-1,PAWN,-1,-1
53,0,GATHER,13,0,0,-1,,3,4
56,0,TRAIN,4,0,0,-1,PAWN,-1,-1
60,0,GATHER,14,0,0,-1,,3,4
62,1,TRAIN,5,0,0,-1,PAWN,-1,-1
64,0,TRAIN,4,0,0,-1,PAWN,-1,-1
66,1,GATHER,15,0,0,-1,,2,5
68,0,GATHER,16,0,0,-1,,3,4
69,0,GATHER,1,0,0,-1,,3,4
70,1,GATHER,0,0,0,-1,,2,5
82,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
107,0,BUILD,1,70,17,-1,ARCHERY,-1,-1
122,1,BUILD,0,16,13,-1,MONASTERY,-1,-1
122,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
141,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
149,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
157,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
172,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
173,1,GATHER,0,0,0,-1,,2,5
180,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
189,0,BUILD,1,64,13,-1,MONASTERY,-1,-1
189,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
194,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
194,1,TRAIN,19,0,0,-1,MONK,-1,-1
210,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
210,1,TRAIN,19,0,0,-1,MONK,-1,-1
221,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
221,1,TRAIN,19,0,0,-1,MONK,-1,-1
229,1,ATTACK,20,0,0,17,,-1,-1
229,1,ATTACK,21,0,0,26,,-1,-1
229,1,ATTACK,22,0,0,13,,-1,-1
229,1,ATTACK,23,0,0,10,,-1,-1
229,1,ATTACK,24,0,0,14,,-1,-1
229,1,ATTACK,27,0,0,8,,-1,-1
229,1,ATTACK,28,0,0,16,,-1,-1
229,1,ATTACK,30,0,0,1,,-1,-1
230,1,ATTACK,23,0,0,17,,-1,-1
237,0,GATHER,1,0,0,-1,,3,4
237,0,TRAIN,25,0,0,-1,MONK,-1,-1
237,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
237,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
239,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
239,1,TRAIN,19,0,0,-1,MONK,-1,-1
247,0,MOVE,33,69,19,-1,,-1,-1
248,0,MOVE,33,69,19,-1,,-1,-1
249,0,MOVE,33,69,19,-1,,-1,-1
250,0,MOVE,33,69,19,-1,,-1,-1
251,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
251,0,MOVE,33,68,21,-1,,-1,-1
251,0,ATTACK,17,0,0,20,,-1,-1
251,0,ATTACK,34,0,0,20,,-1,-1
251,0,ATTACK,26,0,0,20,,-1,-1
251,0,ATTACK,31,0,0,20,,-1,-1
251,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
251,0,TRAIN,25,0,0,-1,MONK,-1,-1
252,0,MOVE,33,68,21,-1,,-1,-1
253,0,MOVE,33,67,22,-1,,-1,-1
