tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,22,-1,BASE,-1,-1
1,1,BUILD,0,7,8,-1,BASE,-1,-1
25,0,TRAIN,4,0,0,-1,PAWN,-1,-1
25,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
25,1,TRAIN,5,0,0,-1,PAWN,-1,-1
25,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,GATHER,8,0,0,-1,,3,4
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,GATHER,9,0,0,-1,,2,5
39,0,GATHER,10,0,0,-1,,3,4
39,1,TRAIN,5,0,0,-1,PAWN,-1,-1
39,1,GATHER,11,0,0,-1,,2,5
67,1,GATHER,12,0,0,-1,,2,5
136,0,TRAIN,4,0,0,-1,PAWN,-1,-1
177,0,GATHER,13,0,0,-1,,3,4
193,1,TRAIN,5,0,0,-1,PAWN,-1,-1
207,0,TRAIN,4,0,0,-1,PAWN,-1,-1
234,1,GATHER,14,0,0,-1,,2,5
248,0,TRAIN,4,0,0,-1,PAWN,-1,-1
248,0,GATHER,15,0,0,-1,,3,4
289,0,GATHER,16,0,0,-1,,3,4
372,0,GATHER,1,0,0,-1,,3,4
373,1,GATHER,0,0,0,-1,,2,5
413,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
