tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
261,1,TRAIN,5,0,0,-1,PAWN,-1,-1
261,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
301,0,TRAIN,4,0,0,-1,PAWN,-1,-1
301,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
302,1,TRAIN,5,0,0,-1,PAWN,-1,-1
302,1,GATHER,8,0,0,-1,,3,5
342,0,TRAIN,4,0,0,-1,PAWN,-1,-1
342,0,GATHER,9,0,0,-1,,2,4
343,1,GATHER,10,0,0,-1,,3,5
383,0,TRAIN,4,0,0,-1,PAWN,-1,-1
383,0,GATHER,11,0,0,-1,,2,4
393,1,TRAIN,5,0,0,-1,PAWN,-1,-1
424,0,GATHER,12,0,0,-1,,2,4
434,1,GATHER,13,0,0,-1,,3,5
443,1,TRAIN,5,0,0,-1,PAWN,-1,-1
484,1,TRAIN,5,0,0,-1,PAWN,-1,-1
484,1,GATHER,14,0,0,-1,,3,5
525,1,GATHER,15,0,0,-1,,3,5
542,0,TRAIN,4,0,0,-1,PAWN,-1,-1
583,0,GATHER,16,0,0,-1,,2,4
622,1,BUILD,8,61,20,-1,ARCHERY,-1,-1
681,0,GATHER,0,0,0,-1,,2,4
683,1,GATHER,1,0,0,-1,,3,5
683,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
712,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
712,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
762,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
843,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
924,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1005,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1022,1,BUILD,8,53,26,-1,MONASTERY,-1,-1
1022,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
1086,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1150,0,GATHER,0,0,0,-1,,2,4
1150,0,TRAIN,18,0,0,-1,MONK,-1,-1
1167,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1248,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1250,0,TRAIN,18,0,0,-1,MONK,-1,-1
1329,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1410,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1410,0,ATTACK,20,0,0,25,,-1,-1
1410,0,ATTACK,21,0,0,19,,-1,-1
1410,0,ATTACK,22,0,0,8,,-1,-1
1410,0,ATTACK,24,0,0,1,,-1,-1
1410,0,ATTACK,26,0,0,13,,-1,-1
1410,0,ATTACK,27,0,0,14,,-1,-1
1410,0,ATTACK,29,0,0,10,,-1,-1
1410,0,ATTACK,31,0,0,15,,-1,-1
1491,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1491,0,ATTACK,32,0,0,25,,-1,-1
1564,1,GATHER,8,0,0,-1,,3,5
1564,1,TRAIN,23,0,0,-1,MONK,-1,-1
1564,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
1564,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
1572,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1572,0,ATTACK,33,0,0,25,,-1,-1
1653,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
1664,1,MOVE,36,61,21,-1,,-1,-1
1665,1,MOVE,36,61,21,-1,,-1,-1
1666,1,MOVE,36,61,21,-1,,-1,-1
1667,1,MOVE,36,61,21,-1,,-1,-1
1668,1,MOVE,36,61,21,-1,,-1,-1
1669,1,MOVE,36,61,21,-1,,-1,-1
1670,1,MOVE,36,61,21,-1,,-1,-1
1671,1,MOVE,36,61,21,-1,,-1,-1
1672,1,MOVE,36,61,21,-1,,-1,-1
1673,1,MOVE,36,61,21,-1,,-1,-1
1674,1,MOVE,36,61,21,-1,,-1,-1
1675,1,MOVE,36,61,21,-1,,-1,-1
