tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
27,0,TRAIN,4,0,0,-1,PAWN,-1,-1
27,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,GATHER,7,0,0,-1,,3,4
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
35,0,GATHER,9,0,0,-1,,3,4
35,1,TRAIN,5,0,0,-1,PAWN,-1,-1
35,1,GATHER,10,0,0,-1,,2,5
39,1,TRAIN,5,0,0,-1,PAWN,-1,-1
39,1,GATHER,11,0,0,-1,,2,5
43,0,TRAIN,4,0,0,-1,PAWN,-1,-1
43,1,GATHER,12,0,0,-1,,2,5
47,0,GATHER,13,0,0,-1,,3,4
49,0,TRAIN,4,0,0,-1,PAWN,-1,-1
53,0,TRAIN,4,0,0,-1,PAWN,-1,-1
53,0,GATHER,14,0,0,-1,,3,4
58,0,GATHER,15,0,0,-1,,3,4
58,1,TRAIN,5,0,0,-1,PAWN,-1,-1
63,1,GATHER,16,0,0,-1,,2,5
131,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
393,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
393,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
430,0,GATHER,1,0,0,-1,,3,4
430,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
