tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
27,1,TRAIN,5,0,0,-1,PAWN,-1,-1
27,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,GATHER,7,0,0,-1,,3,5
35,0,TRAIN,4,0,0,-1,PAWN,-1,-1
35,0,GATHER,9,0,0,-1,,2,4
35,1,GATHER,10,0,0,-1,,3,5
39,0,TRAIN,4,0,0,-1,PAWN,-1,-1
39,0,GATHER,11,0,0,-1,,2,4
44,0,GATHER,12,0,0,-1,,2,4
45,1,TRAIN,5,0,0,-1,PAWN,-1,-1
51,1,GATHER,13,0,0,-1,,3,5
53,1,TRAIN,5,0,0,-1,PAWN,-1,-1
74,1,TRAIN,5,0,0,-1,PAWN,-1,-1
74,1,GATHER,14,0,0,-1,,3,5
112,0,TRAIN,4,0,0,-1,PAWN,-1,-1
115,1,GATHER,15,0,0,-1,,3,5
153,0,GATHER,16,0,0,-1,,2,4
277,1,BUILD,7,61,20,-1,ARCHERY,-1,-1
393,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
393,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
398,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
430,1,GATHER,1,0,0,-1,,3,5
430,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
479,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
561,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
642,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
723,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
745,1,BUILD,7,53,26,-1,MONASTERY,-1,-1
745,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
804,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
850,0,GATHER,0,0,0,-1,,2,4
850,0,TRAIN,18,0,0,-1,MONK,-1,-1
885,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
950,0,TRAIN,18,0,0,-1,MONK,-1,-1
966,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
1047,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
1047,0,ATTACK,19,0,0,26,,-1,-1
1047,0,ATTACK,20,0,0,21,,-1,-1
1047,0,ATTACK,22,0,0,7,,-1,-1
1047,0,ATTACK,23,0,0,13,,-1,-1
1047,0,ATTACK,25,0,0,10,,-1,-1
1047,0,ATTACK,27,0,0,1,,-1,-1
1047,0,ATTACK,29,0,0,14,,-1,-1
1047,0,ATTACK,30,0,0,15,,-1,-1
1128,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
1128,0,ATTACK,32,0,0,26,,-1,-1
