tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
27,1,TRAIN,5,0,0,-1,PAWN,-1,-1
27,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,GATHER,7,0,0,-1,,3,5
35,0,TRAIN,4,0,0,-1,PAWN,-1,-1
35,0,GATHER,9,0,0,-1,,2,4
35,1,GATHER,10,0,0,-1,,3,5
39,0,TRAIN,4,0,0,-1,PAWN,-1,-1
39,0,GATHER,11,0,0,-1,,2,4
41,1,TRAIN,5,0,0,-1,PAWN,-1,-1
43,0,GATHER,12,0,0,-1,,2,4
45,1,GATHER,13,0,0,-1,,3,5
46,1,TRAIN,5,0,0,-1,PAWN,-1,-1
50,1,TRAIN,5,0,0,-1,PAWN,-1,-1
50,1,GATHER,14,0,0,-1,,3,5
54,1,GATHER,15,0,0,-1,,3,5
56,0,TRAIN,4,0,0,-1,PAWN,-1,-1
60,0,GATHER,16,0,0,-1,,2,4
64,1,BUILD,7,61,20,-1,ARCHERY,-1,-1
70,0,GATHER,0,0,0,-1,,2,4
70,1,GATHER,1,0,0,-1,,3,5
70,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
86,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
86,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
91,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
99,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
105,1,BUILD,7,53,26,-1,MONASTERY,-1,-1
105,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
107,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
115,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
123,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
132,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
145,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
211,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
