tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
207,1,TRAIN,5,0,0,-1,PAWN,-1,-1
207,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
211,0,TRAIN,4,0,0,-1,PAWN,-1,-1
211,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
248,1,TRAIN,5,0,0,-1,PAWN,-1,-1
248,1,GATHER,8,0,0,-1,,3,5
252,0,TRAIN,4,0,0,-1,PAWN,-1,-1
252,0,GATHER,9,0,0,-1,,2,4
289,1,GATHER,10,0,0,-1,,3,5
293,0,TRAIN,4,0,0,-1,PAWN,-1,-1
293,0,GATHER,11,0,0,-1,,2,4
334,0,GATHER,12,0,0,-1,,2,4
339,1,TRAIN,5,0,0,-1,PAWN,-1,-1
380,1,GATHER,13,0,0,-1,,3,5
389,1,TRAIN,5,0,0,-1,PAWN,-1,-1
430,1,TRAIN,5,0,0,-1,PAWN,-1,-1
430,1,GATHER,14,0,0,-1,,3,5
452,0,TRAIN,4,0,0,-1,PAWN,-1,-1
471,1,GATHER,15,0,0,-1,,3,5
493,0,GATHER,16,0,0,-1,,2,4
565,1,BUILD,8,61,20,-1,ARCHERY,-1,-1
591,0,GATHER,0,0,0,-1,,2,4
628,1,GATHER,1,0,0,-1,,3,5
628,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
751,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
751,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
752,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
833,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
914,0,TRAIN,7,0,0,-1,ARCHER,-1,-1
