tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
81,0,TRAIN,4,0,0,-1,PAWN,-1,-1
81,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
88,0,TRAIN,4,0,0,-1,PAWN,-1,-1
88,0,GATHER,7,0,0,-1,,3,4
93,1,TRAIN,5,0,0,-1,PAWN,-1,-1
93,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
95,0,GATHER,9,0,0,-1,,3,4
100,1,TRAIN,5,0,0,-1,PAWN,-1,-1
100,1,GATHER,10,0,0,-1,,2,5
105,0,TRAIN,4,0,0,-1,PAWN,-1,-1
107,1,TRAIN,5,0,0,-1,PAWN,-1,-1
107,1,GATHER,11,0,0,-1,,2,5
112,0,GATHER,12,0,0,-1,,3,4
114,0,TRAIN,4,0,0,-1,PAWN,-1,-1
114,1,GATHER,13,0,0,-1,,2,5
121,0,TRAIN,4,0,0,-1,PAWN,-1,-1
121,0,GATHER,14,0,0,-1,,3,4
128,0,GATHER,15,0,0,-1,,3,4
135,1,TRAIN,5,0,0,-1,PAWN,-1,-1
143,1,GATHER,16,0,0,-1,,2,5
149,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
166,0,GATHER,1,0,0,-1,,3,4
166,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
170,1,GATHER,0,0,0,-1,,2,5
173,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
173,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
185,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
234,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
315,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
383,0,BUILD,7,53,26,-1,MONASTERY,-1,-1
383,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
383,1,GATHER,0,0,0,-1,,2,5
383,1,TRAIN,18,0,0,-1,MONK,-1,-1
388,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
408,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
410,1,TRAIN,18,0,0,-1,MONK,-1,-1
447,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
479,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
506,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
543,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
543,1,ATTACK,20,0,0,24,,-1,-1
543,1,ATTACK,21,0,0,19,,-1,-1
543,1,ATTACK,23,0,0,7,,-1,-1
543,1,ATTACK,25,0,0,15,,-1,-1
543,1,ATTACK,27,0,0,1,,-1,-1
543,1,ATTACK,29,0,0,14,,-1,-1
543,1,ATTACK,30,0,0,9,,-1,-1
543,1,ATTACK,31,0,0,12,,-1,-1
