tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,7,8,-1,BASE,-1,-1
1,1,BUILD,1,64,22,-1,BASE,-1,-1
24,0,TRAIN,4,0,0,-1,PAWN,-1,-1
24,0,BUILD,0,2,13,-1,ARCHERY,-1,-1
24,1,TRAIN,5,0,0,-1,PAWN,-1,-1
24,1,BUILD,1,66,26,-1,BARRACKS,-1,-1
28,0,TRAIN,4,0,0,-1,PAWN,-1,-1
28,0,GATHER,8,0,0,-1,,2,4
28,1,TRAIN,5,0,0,-1,PAWN,-1,-1
28,1,GATHER,9,0,0,-1,,3,5
32,0,TRAIN,4,0,0,-1,PAWN,-1,-1
32,0,GATHER,10,0,0,-1,,2,4
32,1,GATHER,11,0,0,-1,,3,5
36,0,GATHER,12,0,0,-1,,2,4
44,1,TRAIN,5,0,0,-1,PAWN,-1,-1
48,1,GATHER,13,0,0,-1,,3,5
50,0,TRAIN,4,0,0,-1,PAWN,-1,-1
52,1,TRAIN,5,0,0,-1,PAWN,-1,-1
54,0,GATHER,14,0,0,-1,,2,4
56,1,TRAIN,5,0,0,-1,PAWN,-1,-1
56,1,GATHER,15,0,0,-1,,3,5
60,1,GATHER,16,0,0,-1,,3,5
68,1,GATHER,1,0,0,-1,,3,5
69,0,GATHER,0,0,0,-1,,2,4
72,1,TRAIN,7,0,0,-1,WARRIOR,-1,-1
100,0,BUILD,0,16,13,-1,MONASTERY,-1,-1
100,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
122,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
129,1,BUILD,1,70,17,-1,ARCHERY,-1,-1
130,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
140,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
150,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
153,0,GATHER,0,0,0,-1,,2,4
164,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
169,0,TRAIN,18,0,0,-1,MONK,-1,-1
181,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
181,0,TRAIN,18,0,0,-1,MONK,-1,-1
190,1,BUILD,1,64,13,-1,MONASTERY,-1,-1
190,1,TRAIN,19,0,0,-1,ARCHER,-1,-1
203,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
216,0,TRAIN,6,0,0,-1,ARCHER,-1,-1
216,0,TRAIN,18,0,0,-1,MONK,-1,-1
224,0,ATTACK,20,0,0,17,,-1,-1
224,0,ATTACK,21,0,0,28,,-1,-1
224,0,ATTACK,22,0,0,16,,-1,-1
