tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
80,0,TRAIN,4,0,0,-1,PAWN,-1,-1
80,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
85,0,TRAIN,4,0,0,-1,PAWN,-1,-1
85,0,GATHER,7,0,0,-1,,3,4
89,1,TRAIN,5,0,0,-1,PAWN,-1,-1
89,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
90,0,GATHER,9,0,0,-1,,3,4
94,1,TRAIN,5,0,0,-1,PAWN,-1,-1
94,1,GATHER,10,0,0,-1,,2,5
97,0,TRAIN,4,0,0,-1,PAWN,-1,-1
100,1,TRAIN,5,0,0,-1,PAWN,-1,-1
100,1,GATHER,11,0,0,-1,,2,5
103,0,GATHER,12,0,0,-1,,3,4
105,0,TRAIN,4,0,0,-1,PAWN,-1,-1
107,1,GATHER,13,0,0,-1,,2,5
113,0,TRAIN,4,0,0,-1,PAWN,-1,-1
113,0,GATHER,14,0,0,-1,,3,4
120,0,GATHER,15,0,0,-1,,3,4
129,1,TRAIN,5,0,0,-1,PAWN,-1,-1
163,1,GATHER,16,0,0,-1,,2,5
172,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
