tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
27,0,TRAIN,4,0,0,-1,PAWN,-1,-1
27,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,GATHER,7,0,0,-1,,3,4
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
35,0,GATHER,9,0,0,-1,,3,4
35,1,TRAIN,5,0,0,-1,PAWN,-1,-1
35,1,GATHER,10,0,0,-1,,2,5
39,1,TRAIN,5,0,0,-1,PAWN,-1,-1
39,1,GATHER,11,0,0,-1,,2,5
41,0,TRAIN,4,0,0,-1,PAWN,-1,-1
43,1,GATHER,12,0,0,-1,,2,5
45,0,GATHER,13,0,0,-1,,3,4
46,0,TRAIN,4,0,0,-1,PAWN,-1,-1
50,0,TRAIN,4,0,0,-1,PAWN,-1,-1
50,0,GATHER,14,0,0,-1,,3,4
54,0,GATHER,15,0,0,-1,,3,4
56,1,TRAIN,5,0,0,-1,PAWN,-1,-1
60,1,GATHER,16,0,0,-1,,2,5
64,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
70,0,GATHER,1,0,0,-1,,3,4
70,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
70,1,GATHER,0,0,0,-1,,2,5
73,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
73,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
78,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
84,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
86,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
94,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
98,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
102,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
105,0,BUILD,7,53,26,-1,MONASTERY,-1,-1
105,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
110,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
112,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
113,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
113,0,ATTACK,19,0,0,12,,-1,-1
113,0,ATTACK,22,0,0,12,,-1,-1
113,0,ATTACK,26,0,0,12,,-1,-1
113,0,ATTACK,27,0,0,12,,-1,-1
118,1,GATHER,0,0,0,-1,,2,5
118,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
118,1,TRAIN,18,0,0,-1,MONK,-1,-1
121,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
121,0,ATTACK,29,0,0,12,,-1,-1
126,0,ATTACK,30,0,0,12,,-1,-1
126,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
126,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
128,1,TRAIN,18,0,0,-1,MONK,-1,-1
129,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
129,0,ATTACK,33,0,0,12,,-1,-1
134,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
137,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
137,0,ATTACK,35,0,0,12,,-1,-1
140,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
140,0,ATTACK,37,0,0,12,,-1,-1
142,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
143,1,ATTACK,34,0,0,27,,-1,-1
144,1,ATTACK,23,0,0,27,,-1,-1
144,1,ATTACK,28,0,0,27,,-1,-1
145,0,ATTACK,39,0,0,12,,-1,-1
145,1,ATTACK,20,0,0,27,,-1,-1
145,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
146,1,ATTACK,38,0,0,27,,-1,-1
150,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
150,1,ATTACK,40,0,0,27,,-1,-1
151,0,ATTACK,30,0,0,34,,-1,-1
151,0,ATTACK,37,0,0,34,,-1,-1
151,0,ATTACK,33,0,0,34,,-1,-1
151,0,ATTACK,35,0,0,34,,-1,-1
151,0,ATTACK,39,0,0,34,,-1,-1
151,1,TRAIN,5,0,0,-1,PAWN,-1,-1
152,0,ATTACK,19,0,0,34,,-1,-1
152,0,ATTACK,22,0,0,34,,-1,-1
152,0,ATTACK,26,0,0,34,,-1,-1
152,1,ATTACK,34,0,0,29,,-1,-1
153,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
153,0,ATTACK,41,0,0,34,,-1,-1
154,0,ATTACK,42,0,0,34,,-1,-1
154,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
155,1,GATHER,43,0,0,-1,,2,5
155,1,HEAL,32,0,0,34,,-1,-1
155,1,HEAL,36,0,0,34,,-1,-1
158,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
159,1,ATTACK,44,0,0,33,,-1,-1
160,1,ATTACK,40,0,0,33,,-1,-1
161,0,GATHER,7,0,0,-1,,3,4
161,0,ATTACK,45,0,0,34,,-1,-1
161,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
162,0,TRAIN,24,0,0,-1,MONK,-1,-1
162,1,HEAL,32,0,0,34,,-1,-1
163,1,HEAL,32,0,0,34,,-1,-1
164,1,ATTACK,28,0,0,19,,-1,-1
164,1,HEAL,32,0,0,34,,-1,-1
165,1,HEAL,32,0,0,34,,-1,-1
165,1,HEAL,36,0,0,34,,-1,-1
166,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
166,1,ATTACK,46,0,0,22,,-1,-1
166,1,HEAL,32,0,0,34,,-1,-1
166,1,HEAL,36,0,0,34,,-1,-1
167,1,HEAL,32,0,0,34,,-1,-1
167,1,HEAL,36,0,0,34,,-1,-1
168,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
168,0,ATTACK,47,0,0,40,,-1,-1
169,0,ATTACK,48,0,0,40,,-1,-1
169,1,HEAL,32,0,0,34,,-1,-1
169,1,HEAL,36,0,0,34,,-1,-1
169,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
170,1,HEAL,32,0,0,34,,-1,-1
170,1,HEAL,36,0,0,34,,-1,-1
171,1,HEAL,32,0,0,34,,-1,-1
171,1,HEAL,36,0,0,34,,-1,-1
172,0,TRAIN,24,0,0,-1,MONK,-1,-1
172,0,HEAL,49,0,0,33,,-1,-1
173,1,HEAL,32,0,0,34,,-1,-1
173,1,HEAL,36,0,0,34,,-1,-1
174,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
174,1,ATTACK,50,0,0,22,,-1,-1
174,1,HEAL,36,0,0,34,,-1,-1
175,1,HEAL,36,0,0,34,,-1,-1
176,1,HEAL,36,0,0,34,,-1,-1
177,0,HEAL,49,0,0,29,,-1,-1
177,0,ATTACK,51,0,0,40,,-1,-1
177,1,ATTACK,40,0,0,30,,-1,-1
177,1,ATTACK,44,0,0,22,,-1,-1
178,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
180,0,ATTACK,22,0,0,44,,-1,-1
180,0,ATTACK,26,0,0,44,,-1,-1
180,0,ATTACK,29,0,0,40,,-1,-1
180,0,ATTACK,35,0,0,40,,-1,-1
180,0,ATTACK,42,0,0,40,,-1,-1
180,0,ATTACK,19,0,0,44,,-1,-1
180,0,ATTACK,37,0,0,40,,-1,-1
180,0,ATTACK,45,0,0,40,,-1,-1
182,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
182,0,HEAL,54,0,0,29,,-1,-1
182,0,ATTACK,42,0,0,44,,-1,-1
182,0,ATTACK,52,0,0,44,,-1,-1
182,0,ATTACK,47,0,0,44,,-1,-1
182,0,ATTACK,41,0,0,44,,-1,-1
182,0,ATTACK,39,0,0,44,,-1,-1
182,0,ATTACK,45,0,0,44,,-1,-1
182,0,ATTACK,48,0,0,44,,-1,-1
182,0,ATTACK,51,0,0,44,,-1,-1
182,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
183,0,ATTACK,29,0,0,44,,-1,-1
183,0,ATTACK,35,0,0,44,,-1,-1
183,0,ATTACK,30,0,0,44,,-1,-1
183,0,ATTACK,37,0,0,44,,-1,-1
185,0,ATTACK,35,0,0,32,,-1,-1
