tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
87,1,TRAIN,5,0,0,-1,PAWN,-1,-1
87,1,BUILD,1,65,12,-1,TOWER,-1,-1
92,1,TRAIN,5,0,0,-1,PAWN,-1,-1
92,1,GATHER,7,0,0,-1,,3,5
97,1,TRAIN,5,0,0,-1,PAWN,-1,-1
97,1,GATHER,8,0,0,-1,,3,5
99,0,TRAIN,4,0,0,-1,PAWN,-1,-1
99,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
102,1,GATHER,10,0,0,-1,,3,5
104,0,TRAIN,4,0,0,-1,PAWN,-1,-1
104,0,GATHER,11,0,0,-1,,2,4
109,0,TRAIN,4,0,0,-1,PAWN,-1,-1
109,0,GATHER,12,0,0,-1,,2,4
114,0,GATHER,13,0,0,-1,,2,4
131,0,TRAIN,4,0,0,-1,PAWN,-1,-1
136,0,GATHER,14,0,0,-1,,2,4
136,1,GATHER,1,0,0,-1,,3,5
136,1,TRAIN,6,0,0,-1,LANCER,-1,-1
139,0,GATHER,0,0,0,-1,,2,4
144,1,TRAIN,6,0,0,-1,LANCER,-1,-1
150,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
150,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
153,1,TRAIN,6,0,0,-1,LANCER,-1,-1
156,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
164,1,TRAIN,6,0,0,-1,LANCER,-1,-1
169,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
217,1,TRAIN,6,0,0,-1,LANCER,-1,-1
217,1,ATTACK,15,0,0,13,,-1,-1
217,1,ATTACK,17,0,0,13,,-1,-1
217,1,ATTACK,18,0,0,13,,-1,-1
217,1,ATTACK,20,0,0,13,,-1,-1
241,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
298,1,TRAIN,6,0,0,-1,LANCER,-1,-1
298,1,ATTACK,22,0,0,13,,-1,-1
322,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
379,1,TRAIN,6,0,0,-1,LANCER,-1,-1
379,1,ATTACK,24,0,0,13,,-1,-1
403,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
460,1,TRAIN,6,0,0,-1,LANCER,-1,-1
460,1,ATTACK,26,0,0,14,,-1,-1
484,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
515,0,GATHER,0,0,0,-1,,2,4
515,0,TRAIN,16,0,0,-1,MONK,-1,-1
541,1,TRAIN,6,0,0,-1,LANCER,-1,-1
541,1,ATTACK,28,0,0,13,,-1,-1
551,0,TRAIN,4,0,0,-1,PAWN,-1,-1
551,1,ATTACK,17,0,0,11,,-1,-1
551,1,ATTACK,15,0,0,11,,-1,-1
551,1,ATTACK,18,0,0,11,,-1,-1
551,1,ATTACK,20,0,0,11,,-1,-1
551,1,ATTACK,22,0,0,11,,-1,-1
551,1,ATTACK,24,0,0,11,,-1,-1
551,1,ATTACK,28,0,0,14,,-1,-1
565,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
575,1,ATTACK,20,0,0,12,,-1,-1
575,1,ATTACK,22,0,0,12,,-1,-1
575,1,ATTACK,24,0,0,12,,-1,-1
576,1,ATTACK,17,0,0,12,,-1,-1
576,1,ATTACK,15,0,0,12,,-1,-1
576,1,ATTACK,18,0,0,12,,-1,-1
592,0,TRAIN,4,0,0,-1,PAWN,-1,-1
592,0,GATHER,30,0,0,-1,,2,4
600,1,ATTACK,18,0,0,14,,-1,-1
600,1,ATTACK,20,0,0,14,,-1,-1
600,1,ATTACK,22,0,0,14,,-1,-1
600,1,ATTACK,24,0,0,14,,-1,-1
601,1,ATTACK,15,0,0,14,,-1,-1
601,1,ATTACK,17,0,0,14,,-1,-1
615,0,TRAIN,16,0,0,-1,MONK,-1,-1
615,0,ATTACK,27,0,0,18,,-1,-1
621,0,ATTACK,23,0,0,18,,-1,-1
622,1,TRAIN,6,0,0,-1,LANCER,-1,-1
