tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,22,-1,BASE,-1,-1
1,1,BUILD,0,7,8,-1,BASE,-1,-1
222,0,TRAIN,4,0,0,-1,PAWN,-1,-1
222,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
222,1,TRAIN,5,0,0,-1,PAWN,-1,-1
222,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
263,0,TRAIN,4,0,0,-1,PAWN,-1,-1
263,0,GATHER,8,0,0,-1,,3,4
263,1,TRAIN,5,0,0,-1,PAWN,-1,-1
263,1,GATHER,9,0,0,-1,,2,5
304,0,GATHER,10,0,0,-1,,3,4
304,1,TRAIN,5,0,0,-1,PAWN,-1,-1
304,1,GATHER,11,0,0,-1,,2,5
345,1,GATHER,12,0,0,-1,,2,5
414,0,TRAIN,4,0,0,-1,PAWN,-1,-1
455,0,GATHER,13,0,0,-1,,3,4
471,1,TRAIN,5,0,0,-1,PAWN,-1,-1
475,0,TRAIN,4,0,0,-1,PAWN,-1,-1
512,1,GATHER,14,0,0,-1,,2,5
516,0,TRAIN,4,0,0,-1,PAWN,-1,-1
516,0,GATHER,15,0,0,-1,,3,4
557,0,GATHER,16,0,0,-1,,3,4
644,0,GATHER,1,0,0,-1,,3,4
644,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
652,1,GATHER,0,0,0,-1,,2,5
757,0,BUILD,1,70,17,-1,ARCHERY,-1,-1
809,1,BUILD,0,16,13,-1,MONASTERY,-1,-1
809,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
850,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
972,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1053,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1134,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1215,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1250,0,BUILD,1,64,13,-1,MONASTERY,-1,-1
1250,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
1266,1,GATHER,0,0,0,-1,,2,5
1266,1,TRAIN,19,0,0,-1,MONK,-1,-1
1296,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1366,1,TRAIN,19,0,0,-1,MONK,-1,-1
1377,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1458,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
