tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
71,0,TRAIN,4,0,0,-1,PAWN,-1,-1
71,0,BUILD,1,65,12,-1,TOWER,-1,-1
76,0,TRAIN,4,0,0,-1,PAWN,-1,-1
76,0,GATHER,7,0,0,-1,,3,4
79,1,TRAIN,5,0,0,-1,PAWN,-1,-1
79,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
81,0,TRAIN,4,0,0,-1,PAWN,-1,-1
81,0,GATHER,9,0,0,-1,,3,4
84,1,TRAIN,5,0,0,-1,PAWN,-1,-1
84,1,GATHER,10,0,0,-1,,2,5
86,0,GATHER,11,0,0,-1,,3,4
89,1,TRAIN,5,0,0,-1,PAWN,-1,-1
89,1,GATHER,12,0,0,-1,,2,5
94,1,GATHER,13,0,0,-1,,2,5
111,1,TRAIN,5,0,0,-1,PAWN,-1,-1
116,1,GATHER,14,0,0,-1,,2,5
127,0,GATHER,1,0,0,-1,,3,4
127,0,TRAIN,6,0,0,-1,LANCER,-1,-1
128,1,GATHER,0,0,0,-1,,2,5
135,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
135,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
137,0,TRAIN,6,0,0,-1,LANCER,-1,-1
141,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
147,0,TRAIN,6,0,0,-1,LANCER,-1,-1
151,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
157,0,TRAIN,6,0,0,-1,LANCER,-1,-1
161,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
167,0,TRAIN,6,0,0,-1,LANCER,-1,-1
167,0,ATTACK,16,0,0,13,,-1,-1
167,0,ATTACK,17,0,0,13,,-1,-1
167,0,ATTACK,19,0,0,13,,-1,-1
167,0,ATTACK,21,0,0,13,,-1,-1
171,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
177,0,TRAIN,6,0,0,-1,LANCER,-1,-1
177,0,ATTACK,23,0,0,14,,-1,-1
181,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
187,0,TRAIN,6,0,0,-1,LANCER,-1,-1
187,0,ATTACK,25,0,0,13,,-1,-1
188,1,GATHER,0,0,0,-1,,2,5
188,1,TRAIN,15,0,0,-1,MONK,-1,-1
191,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
197,0,TRAIN,6,0,0,-1,LANCER,-1,-1
197,0,ATTACK,27,0,0,13,,-1,-1
201,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
201,1,TRAIN,15,0,0,-1,MONK,-1,-1
207,0,TRAIN,6,0,0,-1,LANCER,-1,-1
207,0,ATTACK,30,0,0,14,,-1,-1
211,0,ATTACK,17,0,0,10,,-1,-1
211,0,ATTACK,16,0,0,10,,-1,-1
211,0,ATTACK,19,0,0,10,,-1,-1
211,0,ATTACK,21,0,0,10,,-1,-1
211,0,ATTACK,25,0,0,10,,-1,-1
211,0,ATTACK,27,0,0,10,,-1,-1
211,1,TRAIN,5,0,0,-1,PAWN,-1,-1
211,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
215,0,ATTACK,17,0,0,12,,-1,-1
215,0,ATTACK,19,0,0,12,,-1,-1
215,0,ATTACK,21,0,0,12,,-1,-1
215,0,ATTACK,25,0,0,12,,-1,-1
215,0,ATTACK,27,0,0,12,,-1,-1
216,0,ATTACK,16,0,0,12,,-1,-1
217,1,TRAIN,5,0,0,-1,PAWN,-1,-1
217,1,GATHER,33,0,0,-1,,2,5
217,1,ATTACK,31,0,0,23,,-1,-1
219,0,TRAIN,6,0,0,-1,LANCER,-1,-1
219,0,ATTACK,34,0,0,14,,-1,-1
220,0,ATTACK,17,0,0,14,,-1,-1
220,0,ATTACK,19,0,0,14,,-1,-1
220,0,ATTACK,21,0,0,14,,-1,-1
220,0,ATTACK,25,0,0,14,,-1,-1
220,0,ATTACK,27,0,0,14,,-1,-1
221,0,ATTACK,16,0,0,14,,-1,-1
224,1,ATTACK,26,0,0,19,,-1,-1
226,1,ATTACK,22,0,0,19,,-1,-1
227,1,TRAIN,5,0,0,-1,PAWN,-1,-1
227,1,GATHER,35,0,0,-1,,2,5
227,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
227,1,ATTACK,18,0,0,19,,-1,-1
227,1,ATTACK,20,0,0,23,,-1,-1
227,1,ATTACK,24,0,0,16,,-1,-1
227,1,ATTACK,28,0,0,21,,-1,-1
227,1,ATTACK,36,0,0,17,,-1,-1
230,0,ATTACK,21,0,0,0,,-1,-1
230,0,ATTACK,25,0,0,0,,-1,-1
230,0,ATTACK,27,0,0,0,,-1,-1
230,0,ATTACK,30,0,0,0,,-1,-1
230,0,ATTACK,34,0,0,0,,-1,-1
231,0,ATTACK,16,0,0,0,,-1,-1
231,0,ATTACK,17,0,0,0,,-1,-1
231,0,ATTACK,19,0,0,0,,-1,-1
243,0,ATTACK,23,0,0,31,,-1,-1
243,0,ATTACK,25,0,0,31,,-1,-1
243,0,ATTACK,27,0,0,31,,-1,-1
243,0,ATTACK,30,0,0,31,,-1,-1
243,0,ATTACK,34,0,0,31,,-1,-1
244,0,ATTACK,16,0,0,31,,-1,-1
244,0,ATTACK,17,0,0,31,,-1,-1
244,0,ATTACK,19,0,0,31,,-1,-1
244,0,ATTACK,21,0,0,31,,-1,-1
263,1,TRAIN,5,0,0,-1,PAWN,-1,-1
263,1,GATHER,37,0,0,-1,,2,5
274,0,TRAIN,6,0,0,-1,LANCER,-1,-1
274,0,ATTACK,38,0,0,31,,-1,-1
303,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
303,1,ATTACK,39,0,0,23,,-1,-1
304,1,TRAIN,5,0,0,-1,PAWN,-1,-1
304,1,GATHER,40,0,0,-1,,2,5
319,1,HEAL,32,0,0,31,,-1,-1
319,1,HEAL,29,0,0,31,,-1,-1
345,1,GATHER,41,0,0,-1,,2,5
345,1,ATTACK,18,0,0,23,,-1,-1
345,1,ATTACK,22,0,0,16,,-1,-1
345,1,ATTACK,26,0,0,17,,-1,-1
355,0,TRAIN,6,0,0,-1,LANCER,-1,-1
355,0,ATTACK,42,0,0,33,,-1,-1
358,1,ATTACK,31,0,0,16,,-1,-1
358,1,ATTACK,39,0,0,17,,-1,-1
359,1,ATTACK,18,0,0,16,,-1,-1
359,1,ATTACK,20,0,0,17,,-1,-1
384,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
384,1,ATTACK,43,0,0,16,,-1,-1
401,0,ATTACK,42,0,0,37,,-1,-1
401,0,ATTACK,27,0,0,37,,-1,-1
401,1,TRAIN,5,0,0,-1,PAWN,-1,-1
402,0,ATTACK,25,0,0,35,,-1,-1
410,1,ATTACK,22,0,0,17,,-1,-1
410,1,ATTACK,43,0,0,21,,-1,-1
410,1,ATTACK,24,0,0,25,,-1,-1
410,1,ATTACK,31,0,0,27,,-1,-1
411,1,ATTACK,18,0,0,17,,-1,-1
414,1,ATTACK,39,0,0,30,,-1,-1
415,1,ATTACK,18,0,0,21,,-1,-1
415,1,ATTACK,20,0,0,25,,-1,-1
415,1,ATTACK,22,0,0,27,,-1,-1
415,1,ATTACK,26,0,0,30,,-1,-1
415,1,ATTACK,36,0,0,30,,-1,-1
436,0,TRAIN,6,0,0,-1,LANCER,-1,-1
436,0,ATTACK,44,0,0,35,,-1,-1
442,1,GATHER,45,0,0,-1,,2,5
459,1,HEAL,32,0,0,31,,-1,-1
459,1,HEAL,29,0,0,31,,-1,-1
465,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
465,1,ATTACK,46,0,0,30,,-1,-1
476,1,ATTACK,18,0,0,30,,-1,-1
476,1,ATTACK,43,0,0,25,,-1,-1
476,1,ATTACK,28,0,0,27,,-1,-1
498,0,ATTACK,25,0,0,40,,-1,-1
498,0,ATTACK,44,0,0,40,,-1,-1
498,1,TRAIN,5,0,0,-1,PAWN,-1,-1
513,1,ATTACK,46,0,0,34,,-1,-1
513,1,ATTACK,39,0,0,25,,-1,-1
514,1,ATTACK,18,0,0,25,,-1,-1
514,1,ATTACK,26,0,0,27,,-1,-1
