tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,19,-1,BASE,-1,-1
1,1,BUILD,0,5,7,-1,BASE,-1,-1
23,0,TRAIN,4,0,0,-1,PAWN,-1,-1
23,0,BUILD,1,66,24,-1,BARRACKS,-1,-1
23,1,TRAIN,5,0,0,-1,PAWN,-1,-1
23,1,BUILD,0,7,3,-1,ARCHERY,-1,-1
27,0,TRAIN,4,0,0,-1,PAWN,-1,-1
27,0,GATHER,8,0,0,-1,,3,4
27,1,TRAIN,5,0,0,-1,PAWN,-1,-1
27,1,GATHER,9,0,0,-1,,2,5
31,0,GATHER,10,0,0,-1,,3,4
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,GATHER,11,0,0,-1,,2,5
35,1,GATHER,12,0,0,-1,,2,5
39,0,TRAIN,4,0,0,-1,PAWN,-1,-1
43,0,GATHER,13,0,0,-1,,3,4
45,0,TRAIN,4,0,0,-1,PAWN,-1,-1
49,0,TRAIN,4,0,0,-1,PAWN,-1,-1
49,0,GATHER,14,0,0,-1,,3,4
53,0,GATHER,15,0,0,-1,,3,4
53,1,TRAIN,5,0,0,-1,PAWN,-1,-1
57,1,GATHER,16,0,0,-1,,2,5
62,1,GATHER,0,0,0,-1,,2,5
66,0,GATHER,1,0,0,-1,,3,4
66,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
74,0,BUILD,1,71,16,-1,ARCHERY,-1,-1
86,1,BUILD,0,2,12,-1,MONASTERY,-1,-1
86,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
91,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
101,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
109,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
117,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
125,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
129,0,BUILD,1,62,14,-1,MONASTERY,-1,-1
129,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
133,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
134,1,GATHER,0,0,0,-1,,2,5
134,1,TRAIN,19,0,0,-1,MONK,-1,-1
141,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
144,1,TRAIN,19,0,0,-1,MONK,-1,-1
149,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
157,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
157,1,ATTACK,20,0,0,18,,-1,-1
157,1,ATTACK,21,0,0,26,,-1,-1
157,1,ATTACK,22,0,0,8,,-1,-1
157,1,ATTACK,23,0,0,10,,-1,-1
157,1,ATTACK,25,0,0,14,,-1,-1
157,1,ATTACK,27,0,0,15,,-1,-1
157,1,ATTACK,29,0,0,13,,-1,-1
157,1,ATTACK,31,0,0,1,,-1,-1
166,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
166,1,ATTACK,32,0,0,18,,-1,-1
174,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
174,1,ATTACK,33,0,0,18,,-1,-1
178,0,GATHER,1,0,0,-1,,3,4
178,0,TRAIN,24,0,0,-1,MONK,-1,-1
178,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
178,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
182,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
182,1,ATTACK,34,0,0,18,,-1,-1
188,0,TRAIN,24,0,0,-1,MONK,-1,-1
188,0,MOVE,36,68,20,-1,,-1,-1
189,0,MOVE,36,68,20,-1,,-1,-1
190,0,MOVE,36,68,20,-1,,-1,-1
190,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
190,1,ATTACK,37,0,0,18,,-1,-1
191,0,MOVE,36,68,20,-1,,-1,-1
192,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
192,0,MOVE,36,67,21,-1,,-1,-1
192,0,ATTACK,18,0,0,20,,-1,-1
192,0,ATTACK,38,0,0,22,,-1,-1
192,0,ATTACK,26,0,0,22,,-1,-1
192,0,ATTACK,35,0,0,31,,-1,-1
192,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
193,0,MOVE,36,67,20,-1,,-1,-1
194,0,MOVE,36,66,20,-1,,-1,-1
195,0,MOVE,36,64,19,-1,,-1,-1
197,1,ATTACK,21,0,0,24,,-1,-1
197,1,ATTACK,22,0,0,38,,-1,-1
197,1,ATTACK,27,0,0,38,,-1,-1
197,1,ATTACK,29,0,0,38,,-1,-1
197,1,ATTACK,31,0,0,24,,-1,-1
198,0,TRAIN,24,0,0,-1,MONK,-1,-1
198,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
198,1,ATTACK,25,0,0,40,,-1,-1
200,0,HEAL,40,0,0,38,,-1,-1
200,0,ATTACK,41,0,0,23,,-1,-1
200,1,HEAL,28,0,0,23,,-1,-1
200,1,HEAL,30,0,0,23,,-1,-1
202,0,HEAL,40,0,0,18,,-1,-1
204,0,TRAIN,4,0,0,-1,PAWN,-1,-1
204,1,ATTACK,23,0,0,38,,-1,-1
206,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
206,0,ATTACK,41,0,0,20,,-1,-1
206,0,ATTACK,42,0,0,20,,-1,-1
206,0,ATTACK,38,0,0,32,,-1,-1
206,0,ATTACK,35,0,0,31,,-1,-1
206,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
206,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
207,0,ATTACK,26,0,0,20,,-1,-1
208,0,GATHER,44,0,0,-1,,3,4
208,0,HEAL,45,0,0,38,,-1,-1
208,1,HEAL,28,0,0,20,,-1,-1
208,1,HEAL,30,0,0,20,,-1,-1
214,0,ATTACK,47,0,0,20,,-1,-1
214,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
215,0,ATTACK,41,0,0,32,,-1,-1
215,0,ATTACK,42,0,0,32,,-1,-1
215,0,ATTACK,47,0,0,32,,-1,-1
216,0,ATTACK,26,0,0,32,,-1,-1
216,0,ATTACK,18,0,0,33,,-1,-1
216,1,HEAL,28,0,0,31,,-1,-1
216,1,HEAL,30,0,0,31,,-1,-1
219,0,HEAL,40,0,0,35,,-1,-1
220,0,TRAIN,24,0,0,-1,MONK,-1,-1
220,0,ATTACK,48,0,0,33,,-1,-1
