tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
2,0,BUILD,1,64,22,-1,BASE,-1,-1
2,1,BUILD,0,7,8,-1,BASE,-1,-1
25,0,TRAIN,4,0,0,-1,PAWN,-1,-1
25,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
25,1,TRAIN,5,0,0,-1,PAWN,-1,-1
25,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
29,0,TRAIN,4,0,0,-1,PAWN,-1,-1
29,0,GATHER,8,0,0,-1,,3,4
29,1,TRAIN,5,0,0,-1,PAWN,-1,-1
29,1,GATHER,9,0,0,-1,,2,5
33,0,GATHER,10,0,0,-1,,3,4
33,1,TRAIN,5,0,0,-1,PAWN,-1,-1
33,1,GATHER,11,0,0,-1,,2,5
37,1,GATHER,12,0,0,-1,,2,5
52,0,TRAIN,4,0,0,-1,PAWN,-1,-1
54,1,TRAIN,5,0,0,-1,PAWN,-1,-1
56,0,GATHER,13,0,0,-1,,3,4
58,1,GATHER,14,0,0,-1,,2,5
60,0,TRAIN,4,0,0,-1,PAWN,-1,-1
64,0,TRAIN,4,0,0,-1,PAWN,-1,-1
64,0,GATHER,15,0,0,-1,,3,4
68,0,GATHER,16,0,0,-1,,3,4
69,0,GATHER,1,0,0,-1,,3,4
70,1,GATHER,0,0,0,-1,,2,5
79,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
111,1,BUILD,0,16,13,-1,MONASTERY,-1,-1
111,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
117,0,BUILD,1,70,17,-1,ARCHERY,-1,-1
130,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
138,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
153,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
166,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
169,0,BUILD,1,64,13,-1,MONASTERY,-1,-1
169,0,TRAIN,19,0,0,-1,ARCHER,-1,-1
174,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
183,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
190,1,GATHER,0,0,0,-1,,2,5
198,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
198,1,TRAIN,18,0,0,-1,MONK,-1,-1
204,1,TRAIN,18,0,0,-1,MONK,-1,-1
214,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
214,1,TRAIN,18,0,0,-1,MONK,-1,-1
215,0,GATHER,1,0,0,-1,,3,4
215,0,TRAIN,23,0,0,-1,MONK,-1,-1
215,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
215,0,TRAIN,19,0,0,-1,ARCHER,-1,-1
221,1,TRAIN,18,0,0,-1,MONK,-1,-1
222,1,ATTACK,20,0,0,17,,-1,-1
222,1,ATTACK,21,0,0,25,,-1,-1
222,1,ATTACK,22,0,0,8,,-1,-1
222,1,ATTACK,24,0,0,10,,-1,-1
222,1,ATTACK,26,0,0,16,,-1,-1
222,1,ATTACK,27,0,0,15,,-1,-1
222,1,ATTACK,28,0,0,1,,-1,-1
222,1,ATTACK,30,0,0,13,,-1,-1
225,0,MOVE,32,69,18,-1,,-1,-1
229,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
229,0,ATTACK,17,0,0,14,,-1,-1
229,0,ATTACK,33,0,0,14,,-1,-1
229,0,ATTACK,25,0,0,14,,-1,-1
229,0,ATTACK,31,0,0,14,,-1,-1
230,0,TRAIN,19,0,0,-1,ARCHER,-1,-1
230,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
230,0,TRAIN,23,0,0,-1,MONK,-1,-1
238,0,ATTACK,36,0,0,20,,-1,-1
240,0,MOVE,37,62,18,-1,,-1,-1
243,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
243,0,ATTACK,38,0,0,20,,-1,-1
244,0,TRAIN,19,0,0,-1,ARCHER,-1,-1
244,0,MOVE,32,59,19,-1,,-1,-1
