tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
27,1,TRAIN,5,0,0,-1,PAWN,-1,-1
27,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
31,0,TRAIN,4,0,0,-1,PAWN,-1,-1
31,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
31,1,TRAIN,5,0,0,-1,PAWN,-1,-1
31,1,GATHER,7,0,0,-1,,3,5
35,0,TRAIN,4,0,0,-1,PAWN,-1,-1
35,0,GATHER,9,0,0,-1,,2,4
35,1,GATHER,10,0,0,-1,,3,5
39,0,TRAIN,4,0,0,-1,PAWN,-1,-1
39,0,GATHER,11,0,0,-1,,2,4
43,0,GATHER,12,0,0,-1,,2,4
43,1,TRAIN,5,0,0,-1,PAWN,-1,-1
47,1,GATHER,13,0,0,-1,,3,5
49,1,TRAIN,5,0,0,-1,PAWN,-1,-1
53,1,TRAIN,5,0,0,-1,PAWN,-1,-1
53,1,GATHER,14,0,0,-1,,3,5
57,1,GATHER,15,0,0,-1,,3,5
58,0,TRAIN,4,0,0,-1,PAWN,-1,-1
62,0,GATHER,16,0,0,-1,,2,4
70,0,GATHER,0,0,0,-1,,2,4
70,1,GATHER,1,0,0,-1,,3,5
70,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
78,1,BUILD,1,61,20,-1,ARCHERY,-1,-1
82,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
82,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
88,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
96,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
104,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
112,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
116,1,BUILD,1,53,26,-1,MONASTERY,-1,-1
116,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
120,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
125,0,GATHER,0,0,0,-1,,2,4
125,0,TRAIN,18,0,0,-1,MONK,-1,-1
128,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
135,0,TRAIN,18,0,0,-1,MONK,-1,-1
136,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
144,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
152,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
152,0,ATTACK,20,0,0,25,,-1,-1
152,0,ATTACK,21,0,0,19,,-1,-1
152,0,ATTACK,22,0,0,1,,-1,-1
152,0,ATTACK,24,0,0,15,,-1,-1
152,0,ATTACK,26,0,0,14,,-1,-1
152,0,ATTACK,28,0,0,7,,-1,-1
152,0,ATTACK,29,0,0,10,,-1,-1
152,0,ATTACK,31,0,0,13,,-1,-1
160,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
160,0,ATTACK,32,0,0,25,,-1,-1
168,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
168,0,ATTACK,33,0,0,25,,-1,-1
174,1,GATHER,1,0,0,-1,,3,5
174,1,TRAIN,23,0,0,-1,MONK,-1,-1
174,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
174,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
176,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
176,0,ATTACK,34,0,0,25,,-1,-1
184,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
184,0,ATTACK,36,0,0,35,,-1,-1
184,1,TRAIN,23,0,0,-1,MONK,-1,-1
184,1,MOVE,37,61,21,-1,,-1,-1
185,1,MOVE,37,61,21,-1,,-1,-1
186,0,ATTACK,26,0,0,35,,-1,-1
186,0,ATTACK,28,0,0,25,,-1,-1
186,0,ATTACK,29,0,0,19,,-1,-1
186,0,ATTACK,31,0,0,10,,-1,-1
186,1,TRAIN,5,0,0,-1,PAWN,-1,-1
186,1,MOVE,37,61,21,-1,,-1,-1
187,1,MOVE,37,61,21,-1,,-1,-1
