tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,22,-1,BASE,-1,-1
1,1,BUILD,0,7,8,-1,BASE,-1,-1
223,0,TRAIN,4,0,0,-1,PAWN,-1,-1
223,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
223,1,TRAIN,5,0,0,-1,PAWN,-1,-1
223,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
234,0,TRAIN,4,0,0,-1,PAWN,-1,-1
234,0,GATHER,8,0,0,-1,,3,4
234,1,TRAIN,5,0,0,-1,PAWN,-1,-1
234,1,GATHER,9,0,0,-1,,2,5
241,0,GATHER,10,0,0,-1,,3,4
241,1,TRAIN,5,0,0,-1,PAWN,-1,-1
241,1,GATHER,11,0,0,-1,,2,5
246,1,GATHER,12,0,0,-1,,2,5
254,0,TRAIN,4,0,0,-1,PAWN,-1,-1
258,0,GATHER,13,0,0,-1,,3,4
259,1,TRAIN,5,0,0,-1,PAWN,-1,-1
260,0,TRAIN,4,0,0,-1,PAWN,-1,-1
263,1,GATHER,14,0,0,-1,,2,5
264,0,TRAIN,4,0,0,-1,PAWN,-1,-1
264,0,GATHER,15,0,0,-1,,3,4
268,0,GATHER,16,0,0,-1,,3,4
276,0,GATHER,1,0,0,-1,,3,4
276,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
278,1,GATHER,0,0,0,-1,,2,5
293,1,BUILD,0,16,13,-1,MONASTERY,-1,-1
293,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
294,0,BUILD,1,70,17,-1,ARCHERY,-1,-1
300,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
309,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
317,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
325,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
333,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
339,1,GATHER,0,0,0,-1,,2,5
339,1,TRAIN,18,0,0,-1,MONK,-1,-1
341,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
342,0,BUILD,1,64,13,-1,MONASTERY,-1,-1
342,0,TRAIN,19,0,0,-1,ARCHER,-1,-1
349,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
349,1,TRAIN,18,0,0,-1,MONK,-1,-1
357,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
365,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
365,1,ATTACK,20,0,0,17,,-1,-1
365,1,ATTACK,21,0,0,28,,-1,-1
365,1,ATTACK,22,0,0,13,,-1,-1
365,1,ATTACK,23,0,0,10,,-1,-1
365,1,ATTACK,24,0,0,8,,-1,-1
365,1,ATTACK,26,0,0,15,,-1,-1
