tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
46,0,TRAIN,4,0,0,-1,PAWN,-1,-1
46,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
50,1,TRAIN,5,0,0,-1,PAWN,-1,-1
50,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
51,0,TRAIN,4,0,0,-1,PAWN,-1,-1
51,0,GATHER,8,0,0,-1,,3,4
54,1,TRAIN,5,0,0,-1,PAWN,-1,-1
54,1,GATHER,9,0,0,-1,,2,5
55,0,GATHER,10,0,0,-1,,3,4
58,1,TRAIN,5,0,0,-1,PAWN,-1,-1
58,1,GATHER,11,0,0,-1,,2,5
61,0,TRAIN,4,0,0,-1,PAWN,-1,-1
62,1,GATHER,12,0,0,-1,,2,5
65,0,GATHER,13,0,0,-1,,3,4
66,0,TRAIN,4,0,0,-1,PAWN,-1,-1
70,0,TRAIN,4,0,0,-1,PAWN,-1,-1
70,0,GATHER,14,0,0,-1,,3,4
74,0,GATHER,15,0,0,-1,,3,4
75,1,TRAIN,5,0,0,-1,PAWN,-1,-1
79,1,GATHER,16,0,0,-1,,2,5
84,0,BUILD,8,61,20,-1,ARCHERY,-1,-1
89,1,GATHER,0,0,0,-1,,2,5
90,0,GATHER,1,0,0,-1,,3,4
90,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
92,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
92,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
97,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
105,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
113,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
121,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
125,0,BUILD,8,53,26,-1,MONASTERY,-1,-1
125,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
129,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
137,1,GATHER,0,0,0,-1,,2,5
137,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
137,1,TRAIN,18,0,0,-1,MONK,-1,-1
145,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
147,1,TRAIN,18,0,0,-1,MONK,-1,-1
153,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
161,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
161,1,ATTACK,20,0,0,25,,-1,-1
161,1,ATTACK,21,0,0,19,,-1,-1
161,1,ATTACK,22,0,0,8,,-1,-1
161,1,ATTACK,24,0,0,13,,-1,-1
161,1,ATTACK,26,0,0,14,,-1,-1
161,1,ATTACK,27,0,0,10,,-1,-1
161,1,ATTACK,29,0,0,15,,-1,-1
161,1,ATTACK,31,0,0,1,,-1,-1
169,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
169,1,ATTACK,32,0,0,25,,-1,-1
177,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
177,1,ATTACK,33,0,0,25,,-1,-1
180,0,GATHER,8,0,0,-1,,3,4
180,0,TRAIN,23,0,0,-1,MONK,-1,-1
180,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
180,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
185,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
185,1,ATTACK,34,0,0,25,,-1,-1
190,0,MOVE,36,61,21,-1,,-1,-1
191,0,MOVE,36,61,21,-1,,-1,-1
192,0,MOVE,36,61,21,-1,,-1,-1
193,0,MOVE,36,61,21,-1,,-1,-1
193,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
193,1,ATTACK,37,0,0,35,,-1,-1
194,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
194,0,MOVE,36,62,21,-1,,-1,-1
194,0,ATTACK,19,0,0,24,,-1,-1
194,0,ATTACK,38,0,0,26,,-1,-1
194,0,ATTACK,25,0,0,24,,-1,-1
194,0,ATTACK,35,0,0,24,,-1,-1
194,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
194,0,TRAIN,23,0,0,-1,MONK,-1,-1
195,0,TRAIN,4,0,0,-1,PAWN,-1,-1
195,0,MOVE,36,62,21,-1,,-1,-1
196,0,MOVE,36,61,20,-1,,-1,-1
197,0,MOVE,36,61,20,-1,,-1,-1
197,1,ATTACK,24,0,0,25,,-1,-1
197,1,ATTACK,29,0,0,25,,-1,-1
197,1,ATTACK,31,0,0,25,,-1,-1
198,0,MOVE,36,60,19,-1,,-1,-1
199,0,GATHER,39,0,0,-1,,3,4
199,1,HEAL,28,0,0,26,,-1,-1
199,1,HEAL,30,0,0,26,,-1,-1
200,0,HEAL,36,0,0,25,,-1,-1
201,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
202,0,ATTACK,41,0,0,24,,-1,-1
204,0,TRAIN,4,0,0,-1,PAWN,-1,-1
204,0,HEAL,42,0,0,25,,-1,-1
204,1,ATTACK,26,0,0,38,,-1,-1
204,1,ATTACK,27,0,0,19,,-1,-1
205,0,HEAL,36,0,0,25,,-1,-1
206,0,HEAL,36,0,0,25,,-1,-1
207,0,HEAL,36,0,0,25,,-1,-1
208,0,GATHER,43,0,0,-1,,3,4
208,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
208,0,HEAL,36,0,0,25,,-1,-1
208,0,ATTACK,44,0,0,24,,-1,-1
208,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
209,0,HEAL,36,0,0,25,,-1,-1
209,0,ATTACK,25,0,0,24,,-1,-1
209,0,ATTACK,35,0,0,24,,-1,-1
209,0,ATTACK,38,0,0,27,,-1,-1
209,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
209,1,HEAL,28,0,0,24,,-1,-1
209,1,HEAL,30,0,0,24,,-1,-1
210,0,HEAL,36,0,0,19,,-1,-1
211,0,HEAL,42,0,0,19,,-1,-1
213,0,HEAL,36,0,0,25,,-1,-1
214,0,HEAL,36,0,0,25,,-1,-1
214,0,HEAL,42,0,0,25,,-1,-1
215,0,MOVE,36,57,19,-1,,-1,-1
215,0,MOVE,42,57,19,-1,,-1,-1
216,0,HEAL,36,0,0,25,,-1,-1
216,0,HEAL,42,0,0,25,,-1,-1
216,0,ATTACK,46,0,0,29,,-1,-1
216,0,ATTACK,44,0,0,29,,-1,-1
217,0,HEAL,36,0,0,19,,-1,-1
217,0,HEAL,42,0,0,19,,-1,-1
217,0,ATTACK,25,0,0,29,,-1,-1
217,0,ATTACK,35,0,0,29,,-1,-1
217,0,ATTACK,41,0,0,29,,-1,-1
217,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
217,1,HEAL,28,0,0,29,,-1,-1
217,1,HEAL,30,0,0,29,,-1,-1
218,0,HEAL,42,0,0,25,,-1,-1
219,0,HEAL,42,0,0,19,,-1,-1
219,0,ATTACK,46,0,0,31,,-1,-1
220,0,ATTACK,25,0,0,31,,-1,-1
220,0,ATTACK,35,0,0,31,,-1,-1
220,0,ATTACK,41,0,0,31,,-1,-1
220,0,ATTACK,19,0,0,31,,-1,-1
220,0,ATTACK,44,0,0,31,,-1,-1
221,0,HEAL,42,0,0,19,,-1,-1
221,1,HEAL,28,0,0,31,,-1,-1
221,1,HEAL,30,0,0,31,,-1,-1
222,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
222,0,HEAL,42,0,0,38,,-1,-1
222,0,ATTACK,48,0,0,31,,-1,-1
222,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
225,0,ATTACK,19,0,0,21,,-1,-1
225,0,ATTACK,48,0,0,21,,-1,-1
225,0,ATTACK,44,0,0,21,,-1,-1
225,0,ATTACK,25,0,0,21,,-1,-1
225,0,ATTACK,46,0,0,21,,-1,-1
225,0,ATTACK,35,0,0,27,,-1,-1
225,0,ATTACK,41,0,0,21,,-1,-1
225,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
225,1,HEAL,28,0,0,27,,-1,-1
225,1,HEAL,30,0,0,27,,-1,-1
228,0,HEAL,36,0,0,25,,-1,-1
229,0,MOVE,36,54,19,-1,,-1,-1
229,0,HEAL,42,0,0,19,,-1,-1
230,0,HEAL,42,0,0,19,,-1,-1
