tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
261,0,TRAIN,4,0,0,-1,PAWN,-1,-1
261,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
301,1,TRAIN,5,0,0,-1,PAWN,-1,-1
301,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
302,0,TRAIN,4,0,0,-1,PAWN,-1,-1
302,0,GATHER,8,0,0,-1,,3,4
342,1,TRAIN,5,0,0,-1,PAWN,-1,-1
342,1,GATHER,9,0,0,-1,,2,5
343,0,GATHER,10,0,0,-1,,3,4
383,1,TRAIN,5,0,0,-1,PAWN,-1,-1
383,1,GATHER,11,0,0,-1,,2,5
393,0,TRAIN,4,0,0,-1,PAWN,-1,-1
424,1,GATHER,12,0,0,-1,,2,5
434,0,GATHER,13,0,0,-1,,3,4
443,0,TRAIN,4,0,0,-1,PAWN,-1,-1
484,0,TRAIN,4,0,0,-1,PAWN,-1,-1
484,0,GATHER,14,0,0,-1,,3,4
525,0,GATHER,15,0,0,-1,,3,4
542,1,TRAIN,5,0,0,-1,PAWN,-1,-1
583,1,GATHER,16,0,0,-1,,2,5
588,0,GATHER,1,0,0,-1,,3,4
588,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
588,1,GATHER,0,0,0,-1,,2,5
606,0,BUILD,1,61,20,-1,ARCHERY,-1,-1
615,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
615,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
624,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
638,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
652,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
667,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
671,0,BUILD,1,53,26,-1,MONASTERY,-1,-1
671,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
681,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
687,1,GATHER,0,0,0,-1,,2,5
687,1,TRAIN,18,0,0,-1,MONK,-1,-1
695,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
704,1,TRAIN,18,0,0,-1,MONK,-1,-1
709,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
723,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
737,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
737,1,ATTACK,20,0,0,25,,-1,-1
737,1,ATTACK,21,0,0,19,,-1,-1
737,1,ATTACK,22,0,0,1,,-1,-1
737,1,ATTACK,24,0,0,15,,-1,-1
737,1,ATTACK,26,0,0,13,,-1,-1
737,1,ATTACK,28,0,0,14,,-1,-1
737,1,ATTACK,30,0,0,10,,-1,-1
737,1,ATTACK,31,0,0,8,,-1,-1
751,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
751,1,ATTACK,32,0,0,25,,-1,-1
765,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
765,1,ATTACK,33,0,0,25,,-1,-1
769,0,GATHER,1,0,0,-1,,3,4
769,0,TRAIN,23,0,0,-1,MONK,-1,-1
769,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
769,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
779,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
779,1,ATTACK,34,0,0,25,,-1,-1
786,0,MOVE,36,61,21,-1,,-1,-1
787,0,MOVE,36,61,21,-1,,-1,-1
788,0,MOVE,36,61,21,-1,,-1,-1
789,0,MOVE,36,61,21,-1,,-1,-1
790,0,MOVE,36,61,21,-1,,-1,-1
791,0,MOVE,36,61,21,-1,,-1,-1
792,0,TRAIN,4,0,0,-1,PAWN,-1,-1
792,0,MOVE,36,61,21,-1,,-1,-1
792,0,ATTACK,35,0,0,28,,-1,-1
793,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
793,0,MOVE,36,62,21,-1,,-1,-1
793,0,ATTACK,37,0,0,28,,-1,-1
793,0,ATTACK,19,0,0,28,,-1,-1
793,0,ATTACK,25,0,0,28,,-1,-1
793,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
793,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
793,0,TRAIN,23,0,0,-1,MONK,-1,-1
794,0,MOVE,36,62,21,-1,,-1,-1
795,0,MOVE,36,62,21,-1,,-1,-1
796,0,MOVE,36,62,20,-1,,-1,-1
797,0,MOVE,36,61,20,-1,,-1,-1
798,0,MOVE,36,61,19,-1,,-1,-1
799,0,GATHER,39,0,0,-1,,3,4
799,1,HEAL,27,0,0,28,,-1,-1
799,1,HEAL,29,0,0,28,,-1,-1
800,1,ATTACK,24,0,0,25,,-1,-1
800,1,ATTACK,26,0,0,25,,-1,-1
800,1,ATTACK,30,0,0,25,,-1,-1
800,1,ATTACK,31,0,0,25,,-1,-1
803,0,HEAL,36,0,0,25,,-1,-1
807,0,TRAIN,4,0,0,-1,PAWN,-1,-1
807,0,ATTACK,41,0,0,28,,-1,-1
807,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
807,1,ATTACK,28,0,0,37,,-1,-1
810,0,HEAL,42,0,0,25,,-1,-1
811,0,ATTACK,41,0,0,24,,-1,-1
812,0,ATTACK,25,0,0,24,,-1,-1
812,0,ATTACK,37,0,0,24,,-1,-1
812,0,ATTACK,19,0,0,24,,-1,-1
812,0,ATTACK,35,0,0,24,,-1,-1
814,0,GATHER,43,0,0,-1,,3,4
814,0,MOVE,42,59,16,-1,,-1,-1
814,0,MOVE,36,59,16,-1,,-1,-1
814,1,ATTACK,24,0,0,36,,-1,-1
814,1,ATTACK,26,0,0,37,,-1,-1
814,1,ATTACK,30,0,0,36,,-1,-1
814,1,ATTACK,31,0,0,36,,-1,-1
817,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
817,0,ATTACK,44,0,0,24,,-1,-1
817,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
819,1,HEAL,27,0,0,24,,-1,-1
819,1,HEAL,29,0,0,24,,-1,-1
821,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
822,0,HEAL,42,0,0,37,,-1,-1
822,0,HEAL,36,0,0,37,,-1,-1
825,1,ATTACK,31,0,0,37,,-1,-1
826,1,ATTACK,24,0,0,41,,-1,-1
826,1,ATTACK,30,0,0,37,,-1,-1
829,0,HEAL,42,0,0,37,,-1,-1
831,0,ATTACK,46,0,0,24,,-1,-1
833,0,HEAL,42,0,0,37,,-1,-1
834,0,ATTACK,41,0,0,26,,-1,-1
834,0,ATTACK,44,0,0,26,,-1,-1
834,0,ATTACK,46,0,0,26,,-1,-1
835,0,ATTACK,35,0,0,26,,-1,-1
835,0,ATTACK,37,0,0,26,,-1,-1
835,0,ATTACK,19,0,0,26,,-1,-1
835,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
836,0,HEAL,42,0,0,37,,-1,-1
838,1,HEAL,27,0,0,26,,-1,-1
838,1,HEAL,29,0,0,26,,-1,-1
840,0,HEAL,42,0,0,37,,-1,-1
841,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
841,0,ATTACK,48,0,0,26,,-1,-1
841,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
842,0,TRAIN,23,0,0,-1,MONK,-1,-1
844,0,HEAL,42,0,0,37,,-1,-1
845,0,ATTACK,35,0,0,30,,-1,-1
845,0,ATTACK,46,0,0,30,,-1,-1
845,0,ATTACK,41,0,0,30,,-1,-1
845,0,ATTACK,37,0,0,30,,-1,-1
845,0,ATTACK,44,0,0,30,,-1,-1
845,0,ATTACK,48,0,0,30,,-1,-1
846,0,ATTACK,19,0,0,30,,-1,-1
847,1,HEAL,27,0,0,30,,-1,-1
847,1,HEAL,29,0,0,30,,-1,-1
849,0,HEAL,42,0,0,37,,-1,-1
849,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
853,0,ATTACK,44,0,0,31,,-1,-1
853,0,ATTACK,46,0,0,31,,-1,-1
853,0,ATTACK,41,0,0,31,,-1,-1
853,0,ATTACK,37,0,0,31,,-1,-1
853,0,ATTACK,48,0,0,31,,-1,-1
853,1,ATTACK,33,0,0,44,,-1,-1
