tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,22,-1,BASE,-1,-1
1,1,BUILD,0,7,8,-1,BASE,-1,-1
222,0,TRAIN,4,0,0,-1,PAWN,-1,-1
222,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
222,1,TRAIN,5,0,0,-1,PAWN,-1,-1
222,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
263,0,TRAIN,4,0,0,-1,PAWN,-1,-1
263,0,GATHER,8,0,0,-1,,3,4
263,1,TRAIN,5,0,0,-1,PAWN,-1,-1
263,1,GATHER,9,0,0,-1,,2,5
304,0,GATHER,10,0,0,-1,,3,4
304,1,TRAIN,5,0,0,-1,PAWN,-1,-1
304,1,GATHER,11,0,0,-1,,2,5
345,1,GATHER,12,0,0,-1,,2,5
414,0,TRAIN,4,0,0,-1,PAWN,-1,-1
455,0,GATHER,13,0,0,-1,,3,4
471,1,TRAIN,5,0,0,-1,PAWN,-1,-1
475,0,TRAIN,4,0,0,-1,PAWN,-1,-1
512,1,GATHER,14,0,0,-1,,2,5
516,0,TRAIN,4,0,0,-1,PAWN,-1,-1
516,0,GATHER,15,0,0,-1,,3,4
557,0,GATHER,16,0,0,-1,,3,4
644,0,GATHER,1,0,0,-1,,3,4
644,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
652,1,GATHER,0,0,0,-1,,2,5
790,0,BUILD,1,70,17,-1,ARCHERY,-1,-1
809,1,BUILD,0,16,13,-1,MONASTERY,-1,-1
809,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
850,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
972,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1054,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1135,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1216,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1259,0,BUILD,1,64,13,-1,MONASTERY,-1,-1
1259,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
1266,1,GATHER,0,0,0,-1,,2,5
1266,1,TRAIN,19,0,0,-1,MONK,-1,-1
1297,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1366,1,TRAIN,19,0,0,-1,MONK,-1,-1
1378,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1459,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1540,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1540,1,ATTACK,20,0,0,17,,-1,-1
1540,1,ATTACK,21,0,0,26,,-1,-1
1540,1,ATTACK,22,0,0,8,,-1,-1
1540,1,ATTACK,23,0,0,15,,-1,-1
1540,1,ATTACK,25,0,0,10,,-1,-1
1540,1,ATTACK,28,0,0,13,,-1,-1
1540,1,ATTACK,29,0,0,16,,-1,-1
1540,1,ATTACK,31,0,0,1,,-1,-1
1621,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1621,1,ATTACK,32,0,0,17,,-1,-1
1702,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1702,1,ATTACK,33,0,0,17,,-1,-1
1717,0,GATHER,1,0,0,-1,,3,4
1717,0,TRAIN,24,0,0,-1,MONK,-1,-1
1717,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
1783,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1783,1,ATTACK,34,0,0,17,,-1,-1
1817,0,MOVE,35,67,22,-1,,-1,-1
1857,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
1857,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
1857,0,TRAIN,24,0,0,-1,MONK,-1,-1
1864,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1864,1,ATTACK,37,0,0,36,,-1,-1
1938,0,ATTACK,17,0,0,20,,-1,-1
1938,0,ATTACK,36,0,0,20,,-1,-1
1938,0,ATTACK,26,0,0,31,,-1,-1
1938,0,ATTACK,38,0,0,31,,-1,-1
1945,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1957,0,MOVE,40,65,20,-1,,-1,-1
1958,0,MOVE,40,65,20,-1,,-1,-1
1959,0,MOVE,40,64,20,-1,,-1,-1
1960,0,MOVE,40,64,20,-1,,-1,-1
1961,0,MOVE,40,64,20,-1,,-1,-1
1962,0,MOVE,40,64,20,-1,,-1,-1
1963,0,MOVE,40,64,20,-1,,-1,-1
1964,0,MOVE,40,64,20,-1,,-1,-1
1965,0,MOVE,40,64,20,-1,,-1,-1
1966,0,MOVE,40,64,20,-1,,-1,-1
1967,0,MOVE,40,64,20,-1,,-1,-1
1968,0,MOVE,40,64,19,-1,,-1,-1
1969,0,MOVE,40,64,19,-1,,-1,-1
1970,0,MOVE,40,64,19,-1,,-1,-1
1971,0,MOVE,40,64,19,-1,,-1,-1
1972,0,MOVE,40,64,19,-1,,-1,-1
1973,0,MOVE,40,64,19,-1,,-1,-1
1974,0,MOVE,40,64,19,-1,,-1,-1
1975,0,MOVE,40,63,19,-1,,-1,-1
1991,1,HEAL,27,0,0,31,,-1,-1
1991,1,HEAL,30,0,0,31,,-1,-1
1997,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
1997,0,ATTACK,41,0,0,20,,-1,-1
1997,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
