tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,10,18,-1,BASE,-1,-1
1,1,BUILD,1,64,19,-1,BASE,-1,-1
23,1,TRAIN,5,0,0,-1,PAWN,-1,-1
23,1,BUILD,1,66,24,-1,BARRACKS,-1,-1
27,1,TRAIN,5,0,0,-1,PAWN,-1,-1
27,1,GATHER,7,0,0,-1,,3,5
31,1,GATHER,8,0,0,-1,,3,5
43,0,TRAIN,4,0,0,-1,PAWN,-1,-1
43,0,BUILD,0,8,26,-1,ARCHERY,-1,-1
47,0,TRAIN,4,0,0,-1,PAWN,-1,-1
47,0,GATHER,10,0,0,-1,,2,4
51,0,TRAIN,4,0,0,-1,PAWN,-1,-1
51,0,GATHER,11,0,0,-1,,2,4
51,1,TRAIN,5,0,0,-1,PAWN,-1,-1
55,0,GATHER,12,0,0,-1,,2,4
55,1,TRAIN,5,0,0,-1,PAWN,-1,-1
55,1,GATHER,13,0,0,-1,,3,5
59,1,GATHER,14,0,0,-1,,3,5
66,1,TRAIN,5,0,0,-1,PAWN,-1,-1
66,1,GATHER,1,0,0,-1,,3,5
68,0,TRAIN,4,0,0,-1,PAWN,-1,-1
70,1,GATHER,15,0,0,-1,,3,5
72,0,GATHER,16,0,0,-1,,2,4
79,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
97,1,BUILD,1,71,16,-1,ARCHERY,-1,-1
98,0,BUILD,0,23,23,-1,MONASTERY,-1,-1
98,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
106,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
114,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
122,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
130,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
138,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
146,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
151,1,BUILD,1,64,11,-1,MONASTERY,-1,-1
151,1,TRAIN,18,0,0,-1,ARCHER,-1,-1
154,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
162,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
162,0,ATTACK,20,0,0,17,,-1,-1
162,0,ATTACK,21,0,0,28,,-1,-1
162,0,ATTACK,22,0,0,7,,-1,-1
162,0,ATTACK,23,0,0,15,,-1,-1
162,0,ATTACK,24,0,0,8,,-1,-1
162,0,ATTACK,25,0,0,14,,-1,-1
162,0,ATTACK,27,0,0,13,,-1,-1
162,0,ATTACK,29,0,0,1,,-1,-1
163,0,GATHER,0,0,0,-1,,2,4
163,0,TRAIN,19,0,0,-1,MONK,-1,-1
170,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
170,0,ATTACK,30,0,0,17,,-1,-1
173,0,TRAIN,19,0,0,-1,MONK,-1,-1
178,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
178,0,ATTACK,32,0,0,17,,-1,-1
186,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
186,0,ATTACK,34,0,0,17,,-1,-1
194,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
194,0,ATTACK,35,0,0,17,,-1,-1
196,1,GATHER,1,0,0,-1,,3,5
196,1,TRAIN,26,0,0,-1,MONK,-1,-1
196,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
196,1,TRAIN,18,0,0,-1,ARCHER,-1,-1
199,0,ATTACK,21,0,0,7,,-1,-1
199,0,ATTACK,25,0,0,8,,-1,-1
199,0,ATTACK,27,0,0,15,,-1,-1
199,0,ATTACK,29,0,0,7,,-1,-1
199,1,TRAIN,5,0,0,-1,PAWN,-1,-1
202,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
202,0,ATTACK,36,0,0,17,,-1,-1
202,0,ATTACK,22,0,0,8,,-1,-1
202,0,ATTACK,29,0,0,15,,-1,-1
202,1,ATTACK,28,0,0,23,,-1,-1
203,0,ATTACK,21,0,0,14,,-1,-1
203,0,ATTACK,24,0,0,1,,-1,-1
203,0,ATTACK,25,0,0,37,,-1,-1
203,0,ATTACK,27,0,0,26,,-1,-1
203,0,ATTACK,29,0,0,14,,-1,-1
203,1,TRAIN,5,0,0,-1,PAWN,-1,-1
203,1,GATHER,37,0,0,-1,,3,5
204,0,ATTACK,22,0,0,14,,-1,-1
204,0,ATTACK,23,0,0,1,,-1,-1
204,1,ATTACK,17,0,0,20,,-1,-1
204,1,ATTACK,38,0,0,23,,-1,-1
206,0,HEAL,31,0,0,23,,-1,-1
206,0,HEAL,33,0,0,23,,-1,-1
206,1,HEAL,39,0,0,17,,-1,-1
207,0,ATTACK,29,0,0,1,,-1,-1
207,1,TRAIN,5,0,0,-1,PAWN,-1,-1
207,1,GATHER,40,0,0,-1,,3,5
208,0,ATTACK,21,0,0,1,,-1,-1
208,0,ATTACK,22,0,0,37,,-1,-1
209,0,ATTACK,21,0,0,39,,-1,-1
209,0,ATTACK,23,0,0,40,,-1,-1
209,0,ATTACK,24,0,0,5,,-1,-1
209,0,ATTACK,29,0,0,26,,-1,-1
209,0,ATTACK,30,0,0,40,,-1,-1
210,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
210,0,ATTACK,22,0,0,40,,-1,-1
210,0,ATTACK,25,0,0,39,,-1,-1
210,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
210,1,ATTACK,41,0,0,20,,-1,-1
210,1,TRAIN,18,0,0,-1,ARCHER,-1,-1
210,1,TRAIN,26,0,0,-1,MONK,-1,-1
211,1,TRAIN,5,0,0,-1,PAWN,-1,-1
211,1,GATHER,43,0,0,-1,,3,5
213,0,ATTACK,30,0,0,43,,-1,-1
214,0,ATTACK,22,0,0,39,,-1,-1
214,0,ATTACK,23,0,0,43,,-1,-1
215,1,TRAIN,5,0,0,-1,PAWN,-1,-1
215,1,GATHER,44,0,0,-1,,3,5
217,0,ATTACK,32,0,0,44,,-1,-1
218,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
218,0,ATTACK,23,0,0,39,,-1,-1
218,0,ATTACK,30,0,0,44,,-1,-1
218,1,ATTACK,46,0,0,23,,-1,-1
219,0,ATTACK,21,0,0,44,,-1,-1
219,0,ATTACK,22,0,0,47,,-1,-1
219,0,ATTACK,25,0,0,26,,-1,-1
219,1,TRAIN,5,0,0,-1,PAWN,-1,-1
219,1,GATHER,47,0,0,-1,,3,5
219,1,ATTACK,41,0,0,24,,-1,-1
219,1,ATTACK,17,0,0,24,,-1,-1
219,1,ATTACK,38,0,0,24,,-1,-1
219,1,ATTACK,46,0,0,24,,-1,-1
220,1,HEAL,48,0,0,17,,-1,-1
220,1,ATTACK,28,0,0,24,,-1,-1
222,0,ATTACK,30,0,0,47,,-1,-1
222,0,ATTACK,32,0,0,17,,-1,-1
222,0,HEAL,31,0,0,24,,-1,-1
222,0,HEAL,33,0,0,24,,-1,-1
223,0,ATTACK,21,0,0,48,,-1,-1
223,1,TRAIN,5,0,0,-1,PAWN,-1,-1
223,1,GATHER,49,0,0,-1,,3,5
224,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
224,1,ATTACK,50,0,0,24,,-1,-1
224,1,TRAIN,18,0,0,-1,ARCHER,-1,-1
224,1,TRAIN,26,0,0,-1,MONK,-1,-1
225,0,ATTACK,22,0,0,46,,-1,-1
225,0,ATTACK,30,0,0,17,,-1,-1
225,0,ATTACK,34,0,0,49,,-1,-1
226,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
227,1,TRAIN,5,0,0,-1,PAWN,-1,-1
227,1,GATHER,52,0,0,-1,,3,5
228,1,HEAL,48,0,0,17,,-1,-1
229,1,HEAL,48,0,0,17,,-1,-1
230,1,HEAL,48,0,0,17,,-1,-1
230,1,ATTACK,46,0,0,22,,-1,-1
230,1,ATTACK,41,0,0,22,,-1,-1
230,1,ATTACK,50,0,0,35,,-1,-1
230,1,ATTACK,38,0,0,22,,-1,-1
231,1,TRAIN,5,0,0,-1,PAWN,-1,-1
231,1,GATHER,53,0,0,-1,,3,5
231,1,HEAL,48,0,0,46,,-1,-1
231,1,ATTACK,17,0,0,22,,-1,-1
231,1,ATTACK,28,0,0,22,,-1,-1
232,1,HEAL,48,0,0,17,,-1,-1
232,1,ATTACK,54,0,0,22,,-1,-1
233,0,HEAL,31,0,0,22,,-1,-1
233,0,HEAL,33,0,0,22,,-1,-1
233,1,HEAL,48,0,0,17,,-1,-1
234,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
234,1,HEAL,48,0,0,17,,-1,-1
234,1,HEAL,56,0,0,17,,-1,-1
235,1,GATHER,57,0,0,-1,,3,5
236,1,HEAL,48,0,0,46,,-1,-1
237,1,HEAL,48,0,0,17,,-1,-1
237,1,ATTACK,38,0,0,21,,-1,-1
237,1,ATTACK,28,0,0,21,,-1,-1
237,1,ATTACK,46,0,0,21,,-1,-1
237,1,ATTACK,54,0,0,21,,-1,-1
237,1,ATTACK,41,0,0,21,,-1,-1
238,1,MOVE,48,62,19,-1,,-1,-1
238,1,ATTACK,58,0,0,35,,-1,-1
238,1,ATTACK,17,0,0,21,,-1,-1
239,0,HEAL,31,0,0,21,,-1,-1
239,0,HEAL,33,0,0,21,,-1,-1
239,1,HEAL,48,0,0,50,,-1,-1
239,1,HEAL,56,0,0,50,,-1,-1
242,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
244,0,HEAL,31,0,0,35,,-1,-1
244,0,HEAL,33,0,0,35,,-1,-1
244,1,ATTACK,38,0,0,27,,-1,-1
244,1,ATTACK,28,0,0,27,,-1,-1
244,1,ATTACK,46,0,0,27,,-1,-1
244,1,ATTACK,54,0,0,27,,-1,-1
244,1,ATTACK,41,0,0,27,,-1,-1
244,1,ATTACK,17,0,0,27,,-1,-1
249,1,TRAIN,5,0,0,-1,PAWN,-1,-1
250,0,TRAIN,9,0,0,-1,ARCHER,-1,-1
250,1,ATTACK,54,0,0,25,,-1,-1
250,1,ATTACK,58,0,0,36,,-1,-1
250,1,ATTACK,50,0,0,36,,-1,-1
251,1,ATTACK,38,0,0,25,,-1,-1
251,1,ATTACK,28,0,0,25,,-1,-1
251,1,ATTACK,46,0,0,25,,-1,-1
251,1,ATTACK,41,0,0,25,,-1,-1
251,1,ATTACK,17,0,0,25,,-1,-1
254,0,HEAL,31,0,0,25,,-1,-1
254,0,HEAL,33,0,0,25,,-1,-1
254,1,TRAIN,5,0,0,-1,PAWN,-1,-1
254,1,GATHER,61,0,0,-1,,3,5
254,1,HEAL,48,0,0,50,,-1,-1
