tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,22,-1,BASE,-1,-1
1,1,BUILD,0,7,8,-1,BASE,-1,-1
71,0,TRAIN,4,0,0,-1,PAWN,-1,-1
71,0,BUILD,1,66,26,-1,BARRACKS,-1,-1
71,1,TRAIN,5,0,0,-1,PAWN,-1,-1
71,1,BUILD,0,2,13,-1,ARCHERY,-1,-1
112,0,TRAIN,4,0,0,-1,PAWN,-1,-1
112,0,GATHER,8,0,0,-1,,3,4
112,1,TRAIN,5,0,0,-1,PAWN,-1,-1
112,1,GATHER,9,0,0,-1,,2,5
153,0,GATHER,10,0,0,-1,,3,4
153,1,TRAIN,5,0,0,-1,PAWN,-1,-1
153,1,GATHER,11,0,0,-1,,2,5
194,1,GATHER,12,0,0,-1,,2,5
263,0,TRAIN,4,0,0,-1,PAWN,-1,-1
304,0,GATHER,13,0,0,-1,,3,4
320,1,TRAIN,5,0,0,-1,PAWN,-1,-1
334,0,TRAIN,4,0,0,-1,PAWN,-1,-1
361,1,GATHER,14,0,0,-1,,2,5
375,0,TRAIN,4,0,0,-1,PAWN,-1,-1
375,0,GATHER,15,0,0,-1,,3,4
416,0,GATHER,16,0,0,-1,,3,4
493,0,GATHER,1,0,0,-1,,3,4
501,1,GATHER,0,0,0,-1,,2,5
540,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
1044,1,BUILD,0,16,13,-1,MONASTERY,-1,-1
1044,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1234,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1279,0,BUILD,1,70,17,-1,ARCHERY,-1,-1
1378,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1459,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1540,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1609,1,GATHER,0,0,0,-1,,2,5
1621,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1726,1,TRAIN,7,0,0,-1,ARCHER,-1,-1
1726,1,TRAIN,18,0,0,-1,MONK,-1,-1
