tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,0,6,13,-1,BASE,-1,-1
1,1,BUILD,1,63,15,-1,BASE,-1,-1
45,1,TRAIN,5,0,0,-1,PAWN,-1,-1
45,1,BUILD,1,65,20,-1,BARRACKS,-1,-1
50,0,TRAIN,4,0,0,-1,PAWN,-1,-1
50,0,BUILD,0,8,9,-1,ARCHERY,-1,-1
50,1,TRAIN,5,0,0,-1,PAWN,-1,-1
50,1,GATHER,7,0,0,-1,,3,5
55,0,TRAIN,4,0,0,-1,PAWN,-1,-1
55,0,GATHER,9,0,0,-1,,2,4
55,1,GATHER,10,0,0,-1,,3,5
60,0,TRAIN,4,0,0,-1,PAWN,-1,-1
60,0,GATHER,11,0,0,-1,,2,4
63,1,TRAIN,5,0,0,-1,PAWN,-1,-1
65,0,GATHER,12,0,0,-1,,2,4
70,1,TRAIN,5,0,0,-1,PAWN,-1,-1
70,1,GATHER,13,0,0,-1,,3,5
74,1,TRAIN,5,0,0,-1,PAWN,-1,-1
74,1,GATHER,14,0,0,-1,,3,5
78,1,GATHER,15,0,0,-1,,3,5
79,0,TRAIN,4,0,0,-1,PAWN,-1,-1
81,1,GATHER,1,0,0,-1,,3,5
81,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
83,0,GATHER,16,0,0,-1,,2,4
84,0,GATHER,0,0,0,-1,,2,4
89,1,BUILD,1,61,20,-1,ARCHERY,-1,-1
93,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
94,0,BUILD,0,12,6,-1,MONASTERY,-1,-1
94,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
99,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
105,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
106,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
114,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
119,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
122,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
131,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
135,1,ATTACK,18,0,0,12,,-1,-1
135,1,ATTACK,20,0,0,12,,-1,-1
135,1,ATTACK,23,0,0,12,,-1,-1
135,1,ATTACK,26,0,0,12,,-1,-1
135,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
143,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
159,1,BUILD,1,53,26,-1,MONASTERY,-1,-1
160,0,GATHER,0,0,0,-1,,2,4
160,0,TRAIN,19,0,0,-1,MONK,-1,-1
160,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
164,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
164,1,ATTACK,30,0,0,12,,-1,-1
164,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
172,1,ATTACK,31,0,0,12,,-1,-1
172,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
175,0,TRAIN,19,0,0,-1,MONK,-1,-1
176,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
184,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
184,1,ATTACK,34,0,0,12,,-1,-1
184,1,ATTACK,35,0,0,12,,-1,-1
184,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
188,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
196,1,ATTACK,38,0,0,12,,-1,-1
196,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
200,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
204,1,ATTACK,40,0,0,12,,-1,-1
204,1,TRAIN,6,0,0,-1,WARRIOR,-1,-1
208,1,ATTACK,41,0,0,12,,-1,-1
208,1,TRAIN,17,0,0,-1,ARCHER,-1,-1
208,0,ATTACK,33,0,0,18,,-1,-1
208,0,ATTACK,39,0,0,18,,-1,-1
210,0,ATTACK,27,0,0,18,,-1,-1
212,0,TRAIN,8,0,0,-1,ARCHER,-1,-1
212,0,ATTACK,24,0,0,18,,-1,-1
212,0,ATTACK,42,0,0,20,,-1,-1
