tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
0,0,BUILD,1,63,15,-1,BASE,-1,-1
0,1,BUILD,0,6,13,-1,BASE,-1,-1
26,0,TRAIN,4,0,0,-1,PAWN,-1,-1
26,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
30,0,TRAIN,4,0,0,-1,PAWN,-1,-1
30,0,GATHER,7,0,0,-1,,3,4
30,1,TRAIN,5,0,0,-1,PAWN,-1,-1
30,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
34,0,GATHER,9,0,0,-1,,3,4
34,1,TRAIN,5,0,0,-1,PAWN,-1,-1
34,1,GATHER,10,0,0,-1,,2,5
38,1,TRAIN,5,0,0,-1,PAWN,-1,-1
38,1,GATHER,11,0,0,-1,,2,5
40,0,TRAIN,4,0,0,-1,PAWN,-1,-1
42,1,GATHER,12,0,0,-1,,2,5
44,0,GATHER,13,0,0,-1,,3,4
45,0,TRAIN,4,0,0,-1,PAWN,-1,-1
49,0,TRAIN,4,0,0,-1,PAWN,-1,-1
49,0,GATHER,14,0,0,-1,,3,4
53,0,GATHER,15,0,0,-1,,3,4
55,1,TRAIN,5,0,0,-1,PAWN,-1,-1
59,1,GATHER,16,0,0,-1,,2,5
63,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
69,0,GATHER,1,0,0,-1,,3,4
69,1,GATHER,0,0,0,-1,,2,5
69,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
72,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
72,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
77,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
83,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
85,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
93,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
97,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
101,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
104,0,BUILD,7,53,26,-1,MONASTERY,-1,-1
104,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
109,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
111,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
112,0,ATTACK,19,0,0,12,,-1,-1
112,0,ATTACK,22,0,0,12,,-1,-1
112,0,ATTACK,26,0,0,12,,-1,-1
112,0,ATTACK,27,0,0,12,,-1,-1
112,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
117,1,GATHER,0,0,0,-1,,2,5
117,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
117,1,TRAIN,18,0,0,-1,MONK,-1,-1
120,0,ATTACK,29,0,0,12,,-1,-1
120,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
125,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
125,0,ATTACK,30,0,0,12,,-1,-1
125,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
127,1,TRAIN,18,0,0,-1,MONK,-1,-1
128,0,ATTACK,33,0,0,12,,-1,-1
128,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
133,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
136,0,ATTACK,35,0,0,12,,-1,-1
136,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
139,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
139,0,ATTACK,37,0,0,12,,-1,-1
141,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
