tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,64,19,-1,BASE,-1,-1
1,1,BUILD,0,10,18,-1,BASE,-1,-1
23,0,TRAIN,4,0,0,-1,PAWN,-1,-1
23,0,BUILD,1,66,24,-1,BARRACKS,-1,-1
27,0,TRAIN,4,0,0,-1,PAWN,-1,-1
27,0,GATHER,7,0,0,-1,,3,4
31,0,GATHER,8,0,0,-1,,3,4
43,1,TRAIN,5,0,0,-1,PAWN,-1,-1
43,1,BUILD,0,8,26,-1,ARCHERY,-1,-1
47,1,TRAIN,5,0,0,-1,PAWN,-1,-1
47,1,GATHER,10,0,0,-1,,2,5
51,0,TRAIN,4,0,0,-1,PAWN,-1,-1
51,1,TRAIN,5,0,0,-1,PAWN,-1,-1
51,1,GATHER,11,0,0,-1,,2,5
55,0,TRAIN,4,0,0,-1,PAWN,-1,-1
55,0,GATHER,12,0,0,-1,,3,4
55,1,GATHER,13,0,0,-1,,2,5
59,0,GATHER,14,0,0,-1,,3,4
66,0,TRAIN,4,0,0,-1,PAWN,-1,-1
66,0,GATHER,1,0,0,-1,,3,4
68,1,TRAIN,5,0,0,-1,PAWN,-1,-1
70,0,GATHER,15,0,0,-1,,3,4
72,1,GATHER,16,0,0,-1,,2,5
79,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
97,0,BUILD,1,71,16,-1,ARCHERY,-1,-1
98,1,BUILD,0,23,23,-1,MONASTERY,-1,-1
98,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
106,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
114,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
122,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
130,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
138,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
146,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
151,0,BUILD,1,64,11,-1,MONASTERY,-1,-1
151,0,TRAIN,18,0,0,-1,ARCHER,-1,-1
154,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
162,1,TRAIN,9,0,0,-1,ARCHER,-1,-1
162,1,ATTACK,20,0,0,17,,-1,-1
162,1,ATTACK,21,0,0,28,,-1,-1
162,1,ATTACK,22,0,0,7,,-1,-1
162,1,ATTACK,23,0,0,15,,-1,-1
162,1,ATTACK,24,0,0,8,,-1,-1
