tick,agent,type,unit,target_x,target_y,target_unit,building_type,mine,base
1,0,BUILD,1,63,15,-1,BASE,-1,-1
1,1,BUILD,0,6,13,-1,BASE,-1,-1
56,0,TRAIN,4,0,0,-1,PAWN,-1,-1
56,0,BUILD,1,65,20,-1,BARRACKS,-1,-1
60,0,TRAIN,4,0,0,-1,PAWN,-1,-1
60,0,GATHER,7,0,0,-1,,3,4
62,1,TRAIN,5,0,0,-1,PAWN,-1,-1
62,1,BUILD,0,8,9,-1,ARCHERY,-1,-1
64,0,GATHER,9,0,0,-1,,3,4
66,1,TRAIN,5,0,0,-1,PAWN,-1,-1
66,1,GATHER,10,0,0,-1,,2,5
70,0,TRAIN,4,0,0,-1,PAWN,-1,-1
70,1,TRAIN,5,0,0,-1,PAWN,-1,-1
70,1,GATHER,11,0,0,-1,,2,5
74,0,GATHER,12,0,0,-1,,3,4
74,1,GATHER,13,0,0,-1,,2,5
75,0,TRAIN,4,0,0,-1,PAWN,-1,-1
79,0,TRAIN,4,0,0,-1,PAWN,-1,-1
79,0,GATHER,14,0,0,-1,,3,4
83,0,GATHER,15,0,0,-1,,3,4
85,1,TRAIN,5,0,0,-1,PAWN,-1,-1
89,1,GATHER,16,0,0,-1,,2,5
90,0,BUILD,7,61,20,-1,ARCHERY,-1,-1
92,0,GATHER,1,0,0,-1,,3,4
94,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
95,1,GATHER,0,0,0,-1,,2,5
102,1,BUILD,0,12,6,-1,MONASTERY,-1,-1
102,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
106,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
109,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
116,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
118,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
123,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
125,0,BUILD,7,53,26,-1,MONASTERY,-1,-1
126,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
130,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
130,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
133,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
133,0,ATTACK,19,0,0,13,,-1,-1
133,0,ATTACK,22,0,0,13,,-1,-1
133,0,ATTACK,25,0,0,13,,-1,-1
133,0,ATTACK,27,0,0,13,,-1,-1
136,1,GATHER,0,0,0,-1,,2,5
136,1,TRAIN,18,0,0,-1,MONK,-1,-1
137,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
140,0,ATTACK,29,0,0,13,,-1,-1
140,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
142,0,ATTACK,30,0,0,13,,-1,-1
142,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
143,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
144,1,TRAIN,18,0,0,-1,MONK,-1,-1
146,0,ATTACK,33,0,0,13,,-1,-1
146,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
149,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
152,0,ATTACK,35,0,0,13,,-1,-1
152,0,ATTACK,36,0,0,13,,-1,-1
152,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
152,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
155,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
155,1,ATTACK,34,0,0,27,,-1,-1
156,1,ATTACK,28,0,0,27,,-1,-1
156,1,ATTACK,23,0,0,27,,-1,-1
157,1,ATTACK,20,0,0,27,,-1,-1
158,0,ATTACK,39,0,0,13,,-1,-1
158,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
160,0,ATTACK,29,0,0,34,,-1,-1
160,0,ATTACK,30,0,0,34,,-1,-1
160,0,ATTACK,35,0,0,34,,-1,-1
160,0,ATTACK,33,0,0,34,,-1,-1
160,0,ATTACK,36,0,0,34,,-1,-1
160,0,ATTACK,39,0,0,34,,-1,-1
160,1,TRAIN,5,0,0,-1,PAWN,-1,-1
161,0,ATTACK,27,0,0,10,,-1,-1
161,0,ATTACK,19,0,0,34,,-1,-1
161,0,ATTACK,22,0,0,34,,-1,-1
161,0,ATTACK,25,0,0,34,,-1,-1
161,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
161,1,ATTACK,40,0,0,27,,-1,-1
162,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
162,0,ATTACK,41,0,0,34,,-1,-1
162,1,ATTACK,34,0,0,29,,-1,-1
163,1,GATHER,42,0,0,-1,,2,5
164,0,ATTACK,43,0,0,34,,-1,-1
164,1,HEAL,32,0,0,34,,-1,-1
164,1,HEAL,37,0,0,34,,-1,-1
164,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
166,0,GATHER,7,0,0,-1,,3,4
166,0,TRAIN,24,0,0,-1,MONK,-1,-1
167,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
169,1,ATTACK,40,0,0,19,,-1,-1
169,1,ATTACK,44,0,0,22,,-1,-1
169,1,HEAL,32,0,0,34,,-1,-1
170,0,ATTACK,45,0,0,34,,-1,-1
170,1,HEAL,32,0,0,34,,-1,-1
170,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
171,1,HEAL,32,0,0,34,,-1,-1
171,1,ATTACK,28,0,0,22,,-1,-1
172,0,ATTACK,46,0,0,34,,-1,-1
172,1,HEAL,32,0,0,34,,-1,-1
172,1,HEAL,37,0,0,34,,-1,-1
172,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
173,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
173,1,ATTACK,47,0,0,25,,-1,-1
173,1,HEAL,32,0,0,34,,-1,-1
173,1,HEAL,37,0,0,34,,-1,-1
174,0,TRAIN,24,0,0,-1,MONK,-1,-1
174,0,HEAL,48,0,0,29,,-1,-1
174,1,HEAL,32,0,0,34,,-1,-1
174,1,HEAL,37,0,0,34,,-1,-1
175,1,HEAL,32,0,0,34,,-1,-1
175,1,HEAL,37,0,0,34,,-1,-1
176,0,ATTACK,49,0,0,40,,-1,-1
176,1,HEAL,32,0,0,34,,-1,-1
176,1,HEAL,37,0,0,34,,-1,-1
176,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
177,0,ATTACK,29,0,0,40,,-1,-1
177,0,ATTACK,33,0,0,40,,-1,-1
177,0,ATTACK,36,0,0,40,,-1,-1
177,0,ATTACK,39,0,0,40,,-1,-1
177,0,ATTACK,30,0,0,40,,-1,-1
177,0,ATTACK,35,0,0,40,,-1,-1
177,0,ATTACK,41,0,0,40,,-1,-1
177,0,ATTACK,46,0,0,40,,-1,-1
177,0,ATTACK,43,0,0,40,,-1,-1
177,0,ATTACK,45,0,0,40,,-1,-1
178,0,ATTACK,19,0,0,40,,-1,-1
178,0,ATTACK,22,0,0,40,,-1,-1
178,0,ATTACK,25,0,0,40,,-1,-1
178,1,HEAL,32,0,0,40,,-1,-1
178,1,HEAL,37,0,0,40,,-1,-1
179,1,TRAIN,8,0,0,-1,ARCHER,-1,-1
179,1,ATTACK,50,0,0,25,,-1,-1
180,1,HEAL,37,0,0,40,,-1,-1
181,1,HEAL,32,0,0,40,,-1,-1
181,1,HEAL,37,0,0,40,,-1,-1
182,0,TRAIN,17,0,0,-1,ARCHER,-1,-1
182,0,HEAL,53,0,0,29,,-1,-1
182,0,ATTACK,29,0,0,32,,-1,-1
182,0,ATTACK,33,0,0,32,,-1,-1
182,0,ATTACK,36,0,0,32,,-1,-1
182,0,ATTACK,25,0,0,10,,-1,-1
182,0,ATTACK,30,0,0,10,,-1,-1
182,0,ATTACK,35,0,0,10,,-1,-1
182,0,ATTACK,41,0,0,10,,-1,-1
182,0,ATTACK,46,0,0,10,,-1,-1
182,0,ATTACK,51,0,0,10,,-1,-1
182,0,ATTACK,39,0,0,10,,-1,-1
182,0,ATTACK,43,0,0,10,,-1,-1
182,0,ATTACK,45,0,0,10,,-1,-1
182,0,ATTACK,49,0,0,10,,-1,-1
182,0,ATTACK,52,0,0,10,,-1,-1
182,0,TRAIN,6,0,0,-1,WARRIOR,-1,-1
183,0,ATTACK,19,0,0,10,,-1,-1
183,0,ATTACK,22,0,0,10,,-1,-1
